src_id,ra,dec
tile_RA111.699_DECp48.700:3645,112.2126658216,48.7397896782
tile_RA113.185_DECp45.700:1134,112.57334371,45.4611957846
tile_RA113.185_DECp45.700:3169,113.1275109671,45.895318517
tile_RA113.185_DECp46.700:2411,113.4121946523,47.0270578387
tile_RA113.185_DECp46.700:3145,112.7709951622,46.8455744843
tile_RA113.185_DECp47.700:1708,112.9082805895,48.1448301604
tile_RA113.185_DECp47.700:2846,113.5445860649,47.8961354754
tile_RA113.185_DECp47.700:3328,113.4111729468,47.7828474185
tile_RA113.185_DECp47.700:3765,112.5158678531,47.6764227952
tile_RA113.185_DECp48.700:1245,113.3361762891,48.53195155
tile_RA114.670_DECp46.700:3350,115.2542635307,46.6709413641
tile_RA114.670_DECp48.700:1103,115.0211902923,48.4906828306
tile_RA114.670_DECp48.700:2479,114.785738088,48.9841585616
tile_RA116.156_DECp47.700:1158,116.7461884313,47.5191950482
tile_RA116.156_DECp47.700:1580,116.0341544352,48.1526406118
tile_RA116.156_DECp47.700:2970,115.9765975614,47.8294565553
tile_RA12.025_DECp47.796:3640,11.3259429252,47.775514038
tile_RA12.025_DECp47.796:4353,12.0843681607,47.8582371976
tile_RA12.025_DECp49.796:7234,12.079697855,50.1761684661
tile_RA121.625_DECp45.593:849,122.2365524444,45.4298230806
tile_RA121.625_DECp45.593:2186,120.99565541,45.6848281056
tile_RA121.625_DECp45.593:2275,121.9932652002,45.6122007464
tile_RA121.625_DECp47.593:2289,121.7357569201,47.6299442209
tile_RA123.108_DECp46.593:1385,122.8344496292,46.9373444184
tile_RA123.108_DECp46.593:1883,122.4443749692,46.7318838912
tile_RA123.108_DECp46.593:1921,122.5341578749,46.7173186051
tile_RA123.108_DECp47.593:2172,122.8006086008,47.5736221294
tile_RA123.108_DECp48.593:1720,122.563168272,48.8443580059
tile_RA123.108_DECp48.593:1893,122.9822835516,48.7697095037
tile_RA124.591_DECp47.593:794,124.7440316048,47.4153431829
tile_RA124.591_DECp47.593:1540,124.7452550425,47.908057407
tile_RA127.090_DECp47.494:676,126.821841501,47.1809686439
tile_RA127.090_DECp47.494:690,126.8893542576,47.1877611183
tile_RA127.090_DECp47.494:1453,127.1837402161,47.9742627883
tile_RA128.570_DECp46.494:771,129.0054276764,46.2668041261
tile_RA128.570_DECp46.494:2166,129.0965244997,46.6569787806
tile_RA128.570_DECp46.494:2203,129.0275249407,46.637297622
tile_RA128.570_DECp47.494:412,128.1760800244,47.1287854639
tile_RA128.570_DECp47.494:1079,128.1722099945,47.3632167521
tile_RA128.570_DECp47.494:1776,128.130850675,47.8065136812
tile_RA128.570_DECp48.494:822,128.7367658744,48.2910938416
tile_RA130.050_DECp45.494:93,130.0390319926,45.0246308121
tile_RA130.050_DECp45.494:458,129.6271082265,45.188579914
tile_RA130.050_DECp45.494:557,130.3711998499,45.2259844725
tile_RA130.050_DECp45.494:720,130.5705537048,45.2924628112
tile_RA130.050_DECp45.494:724,129.5153928792,45.2985103026
tile_RA130.050_DECp45.494:915,129.9459433029,45.3680744165
tile_RA130.050_DECp45.494:1133,130.0442538038,45.9350144752
tile_RA130.050_DECp45.494:1171,130.4039253783,45.9145190851
tile_RA130.050_DECp45.494:1496,129.4079561857,45.411170758
tile_RA130.050_DECp45.494:1855,129.9816519843,45.7185502719
tile_RA130.050_DECp45.494:2117,129.4964963808,45.6300091439
tile_RA130.050_DECp45.494:2389,130.5086664527,45.5025300572
tile_RA130.050_DECp47.494:659,130.2407341029,47.2466600885
tile_RA130.050_DECp47.494:704,129.4651771946,47.2691467427
tile_RA130.050_DECp47.494:930,130.6470412295,47.3545613731
tile_RA130.050_DECp47.494:1884,129.6115841813,47.72402507
tile_RA130.050_DECp48.494:451,130.2958267418,48.1661350591
tile_RA130.050_DECp48.494:710,129.9890569701,48.2735686561
tile_RA130.050_DECp48.494:809,130.280781569,48.3208499852
tile_RA130.050_DECp48.494:927,129.6578953412,48.3617812869
tile_RA130.050_DECp48.494:1160,130.0377218857,48.9380076931
tile_RA130.050_DECp48.494:1506,130.3637932119,48.8115240216
tile_RA130.050_DECp48.494:2089,130.7475562634,48.4422810312
tile_RA130.050_DECp49.494:1781,130.1303047716,49.7679088056
tile_RA131.530_DECp46.494:253,131.6713395373,46.0896068577
tile_RA131.530_DECp46.494:271,131.7280007273,46.0937206676
tile_RA131.530_DECp46.494:669,131.4017256005,46.2577755929
tile_RA131.530_DECp46.494:1709,131.7632107569,46.7710516683
tile_RA131.530_DECp47.494:463,131.6948404633,47.1850716691
tile_RA131.530_DECp48.494:176,131.2786322552,48.0665523122
tile_RA131.530_DECp48.494:488,132.0317417868,48.1698165431
tile_RA131.530_DECp48.494:1468,131.0287342452,48.4016717321
tile_RA133.010_DECp47.494:1888,133.3556227081,47.6528858068
tile_RA136.982_DECp46.407:73,136.7486222915,45.9460588909
tile_RA136.982_DECp46.407:125,137.2727555259,45.977235856
tile_RA136.982_DECp46.407:185,136.5933715489,46.0049779776
tile_RA136.982_DECp46.407:575,137.2932422547,46.2257170085
tile_RA136.982_DECp46.407:844,136.9540309029,46.8220572496
tile_RA136.982_DECp46.407:917,137.0768303079,46.7851975426
tile_RA136.982_DECp46.407:1300,137.3243397133,46.6220519832
tile_RA136.982_DECp47.407:873,136.8742844016,47.3610428378
tile_RA136.982_DECp48.407:424,136.9968871311,48.1783468185
tile_RA136.982_DECp48.407:1108,137.1324499997,48.6750653126
tile_RA138.459_DECp45.407:559,138.2316236807,45.2625159679
tile_RA138.459_DECp45.407:946,138.887290529,45.3075986959
tile_RA138.459_DECp45.407:1448,138.8331381181,45.4642973335
tile_RA138.459_DECp46.407:223,138.1628400477,46.0530858355
tile_RA138.459_DECp46.407:468,137.9348814419,46.1967320208
tile_RA138.459_DECp46.407:865,138.5244640701,46.6831413227
tile_RA138.459_DECp46.407:1150,138.0301669522,46.6243559261
tile_RA138.459_DECp47.407:252,138.9671270654,47.068290124
tile_RA138.459_DECp47.407:438,138.3922694673,47.2113563384
tile_RA138.459_DECp47.407:525,138.8853778479,47.2732182143
tile_RA138.459_DECp47.407:828,138.4782998261,47.7024220141
tile_RA138.459_DECp48.407:734,138.8307068303,48.8297517111
tile_RA138.459_DECp48.407:959,138.5585347454,48.7590544064
tile_RA138.459_DECp48.407:1454,138.7955318437,48.4339099777
tile_RA138.459_DECp49.407:440,138.6916552353,49.1413858946
tile_RA138.459_DECp49.407:632,138.959247786,49.2556704608
tile_RA139.937_DECp46.407:451,139.9362654661,46.2005472579
tile_RA139.937_DECp46.407:488,139.8382145527,46.2234591457
tile_RA139.937_DECp47.407:188,140.2687997387,47.0345728888
tile_RA139.937_DECp47.407:313,139.6848876937,47.121037737
tile_RA139.937_DECp47.407:337,140.1055252502,47.1292112377
tile_RA139.937_DECp47.407:1072,140.2983452224,47.6695068488
tile_RA139.937_DECp48.407:914,140.135634783,48.7536559453
tile_RA139.937_DECp48.407:1450,139.6394990029,48.4381691268
tile_RA141.415_DECp47.407:224,141.7349755873,47.0421552153
tile_RA141.415_DECp47.407:326,141.5759897585,47.1087755599
tile_RA141.415_DECp47.407:577,141.1619129368,47.2890534346
tile_RA141.415_DECp47.407:629,141.4103895541,47.8963624868
tile_RA141.415_DECp47.407:842,140.7805904475,47.5817737996
tile_RA141.415_DECp47.407:1288,140.8117699896,47.5754885397
tile_RA141.415_DECp47.407:1298,140.7539322017,47.5555309974
tile_RA141.415_DECp47.407:1339,141.5100978854,47.5057897388
tile_RA143.905_DECp47.333:334,143.4518007169,46.9885569238
tile_RA143.905_DECp47.333:417,144.2976039734,47.0478011103
tile_RA143.905_DECp47.333:1038,143.6875764453,47.6457559422
tile_RA143.905_DECp47.333:1753,144.0918700071,47.4066475896
tile_RA145.381_DECp46.333:517,145.4230290077,46.1048031883
tile_RA145.381_DECp46.333:971,145.4219293943,46.722554528
tile_RA145.381_DECp46.333:1024,145.1274593745,46.2775711856
tile_RA145.381_DECp46.333:1405,145.3381991366,46.5730191464
tile_RA145.381_DECp46.333:1596,144.8173282714,46.4559471174
tile_RA145.381_DECp46.333:1803,146.0581283175,46.3677185679
tile_RA145.381_DECp47.333:159,145.7824879529,46.9176459127
tile_RA145.381_DECp47.333:592,145.700392909,47.1514257725
tile_RA145.381_DECp47.333:1144,145.455010641,47.2547206988
tile_RA145.381_DECp47.333:1359,145.8554767646,47.615075153
tile_RA145.381_DECp47.333:1742,144.9968686498,47.3990058609
tile_RA145.381_DECp48.333:455,144.7995376043,48.0414237905
tile_RA145.381_DECp48.333:1296,145.2996200156,48.677125243
tile_RA145.381_DECp48.333:1469,144.7382588656,48.5936941875
tile_RA145.381_DECp48.333:1542,144.7441852554,48.5593065594
tile_RA146.856_DECp45.333:1285,146.8728148483,45.6183880643
tile_RA146.856_DECp46.333:1043,146.3453020205,46.2775299348
tile_RA146.856_DECp46.333:1688,146.3484892317,46.2831463336
tile_RA146.856_DECp48.333:52,146.6163397549,47.8660799276
tile_RA146.856_DECp48.333:1270,146.4807551752,48.2611665099
tile_RA146.856_DECp49.333:1077,146.8167867256,49.2866313892
tile_RA148.332_DECp46.333:924,148.2700550018,46.8061385471
tile_RA148.332_DECp46.333:977,148.0508489124,46.7762702172
tile_RA148.332_DECp47.333:76,148.3918785124,46.8678261914
tile_RA148.332_DECp47.333:920,148.5426941563,47.7274929529
tile_RA148.332_DECp47.333:1544,148.302659908,47.4898538925
tile_RA148.332_DECp48.333:481,147.7538323742,48.0720241012
tile_RA148.332_DECp48.333:1017,148.1428289664,48.7486373092
tile_RA148.332_DECp48.333:1232,148.4735352164,48.2411032459
tile_RA148.332_DECp48.333:1500,148.4448670288,48.5845896742
tile_RA148.332_DECp48.333:1758,148.4389142953,48.4575347952
tile_RA148.332_DECp48.333:2056,148.2216576813,48.3217981458
tile_RA149.807_DECp47.333:298,150.0420583617,46.9654098014
tile_RA149.807_DECp47.333:408,149.2975274593,47.0358125847
tile_RA149.807_DECp47.333:1763,149.2220594811,47.4037237707
tile_RA152.296_DECp47.274:344,152.615713699,46.9986868171
tile_RA152.296_DECp47.274:941,151.8775720784,47.2042325314
tile_RA152.296_DECp47.274:949,151.8819518147,47.2013368597
tile_RA152.296_DECp47.274:1616,151.7890839332,47.263935789
tile_RA153.769_DECp47.274:261,154.0068294888,46.934470762
tile_RA153.769_DECp47.274:486,154.4169283713,47.070732558
tile_RA153.769_DECp47.274:804,153.3822212232,47.6838539327
tile_RA153.769_DECp47.274:809,153.9430889872,47.6853693742
tile_RA153.769_DECp47.274:924,153.9498192164,47.2303063764
tile_RA153.769_DECp48.274:194,154.0627717158,47.8842439908
tile_RA155.243_DECp45.274:193,155.4859011413,44.8916523391
tile_RA155.243_DECp45.274:451,154.6145195055,45.0527651446
tile_RA155.243_DECp45.274:1473,155.7633041313,45.3160007894
tile_RA155.243_DECp45.274:1557,155.1078259754,45.2700471931
tile_RA155.243_DECp46.274:300,155.648647069,46.0161362821
tile_RA155.243_DECp46.274:349,155.7114175413,46.0459634711
tile_RA155.243_DECp46.274:554,155.3827928742,46.7354752514
tile_RA155.243_DECp46.274:758,155.5428980796,46.2151504659
tile_RA155.243_DECp47.274:843,155.6499397385,47.189815498
tile_RA155.243_DECp48.274:996,155.0501774907,48.6333395178
tile_RA155.243_DECp48.274:1301,154.6322561277,48.4551265142
tile_RA155.243_DECp49.274:167,154.9881393283,48.8712099664
tile_RA156.717_DECp46.274:1077,156.4194694725,46.3906503473
tile_RA156.717_DECp46.274:1274,156.2610016192,46.2782192811
tile_RA156.717_DECp47.274:43,156.5562079076,46.8035389206
tile_RA156.717_DECp47.274:776,157.1536812358,47.6465736023
tile_RA156.717_DECp47.274:943,156.9216305217,47.1818051177
tile_RA158.191_DECp47.274:611,158.4469704614,47.1212679801
tile_RA16.104_DECp48.767:3057,16.2544047528,48.6537472914
tile_RA16.104_DECp48.767:4485,15.4936305421,48.8144611747
tile_RA17.622_DECp47.767:1764,17.8547176722,47.5291022825
tile_RA17.622_DECp48.767:1201,18.1423687552,48.4407389606
tile_RA19.139_DECp46.767:2903,18.9836929192,46.6991621289
tile_RA19.139_DECp46.767:3073,18.9733169955,46.7237765283
tile_RA19.139_DECp46.767:4613,18.9499512589,47.040667878
tile_RA19.139_DECp46.767:5203,19.2817841826,46.9585179706
tile_RA19.139_DECp46.767:5582,18.5785129928,46.9072668633
tile_RA19.139_DECp46.767:5665,19.2411168371,46.8958520887
tile_RA19.139_DECp47.767:3258,19.4153961777,47.7355519836
tile_RA19.139_DECp48.767:1244,18.6131161859,48.4373416242
tile_RA19.139_DECp49.767:5296,18.5987926531,49.9896810311
tile_RA19.139_DECp49.767:7520,19.2499267153,50.0805499283
tile_RA20.656_DECp47.767:5826,20.7176160251,47.8482699309
tile_RA22.173_DECp48.767:5476,21.6496577996,48.9884816237
tile_RA26.248_DECp47.722:2794,26.5742570073,47.6514242047
tile_RA26.248_DECp48.722:3798,25.5564086224,48.7626453258
tile_RA27.764_DECp46.722:2914,28.2526361785,46.6545344492
tile_RA27.764_DECp46.722:5106,27.8112988099,46.9173716585
tile_RA27.764_DECp47.722:1738,27.1296186022,47.4742484364
tile_RA27.764_DECp49.722:985,27.3973779116,49.3486459858
tile_RA29.280_DECp47.722:3643,28.8141523731,47.7531122593
tile_RA29.280_DECp48.722:732,29.088910524,48.3389152822
tile_RA29.280_DECp49.722:4774,29.7057593931,49.8261017916
tile_RA29.280_DECp49.722:7105,29.6232197244,50.0901697819
tile_RA3.390_DECp47.807:8541,3.4310659917,48.0335709546
tile_RA3.390_DECp48.807:1135,3.1942891727,48.4277396693
tile_RA3.390_DECp48.807:2735,3.1001178794,48.5875855598
tile_RA303.213_DECp54.457:3374,303.916132056,54.2411477378
tile_RA303.213_DECp54.457:10419,302.6370016276,54.8115976747
tile_RA303.213_DECp55.457:323,303.2827220655,54.9868745203
tile_RA303.213_DECp55.457:4733,303.1188487556,55.3798630051
tile_RA303.213_DECp55.457:5867,302.6717860508,55.4694179731
tile_RA303.213_DECp55.457:9937,302.8216188487,55.866249272
tile_RA303.213_DECp55.457:10452,302.9060961242,55.8221952474
tile_RA303.213_DECp55.457:11045,302.9195830688,55.7653636123
tile_RA304.933_DECp52.457:7161,304.466948423,52.3293828268
tile_RA304.933_DECp52.457:7493,305.4334886776,52.350424586
tile_RA304.933_DECp52.457:9864,304.8235784931,52.4838984236
tile_RA304.933_DECp55.457:6682,304.9781438583,55.4656736109
tile_RA304.933_DECp55.457:11610,305.28573189,55.7558705975
tile_RA304.933_DECp56.457:2702,305.2104027043,56.1314907094
tile_RA306.653_DECp55.457:9569,306.7709080941,55.5682460494
tile_RA306.653_DECp55.457:10311,306.5289957374,55.6215406875
tile_RA308.374_DECp54.457:9551,309.1441626069,54.4498647619
tile_RA308.374_DECp54.457:10528,307.5557126598,54.5408682103
tile_RA311.100_DECp54.561:14341,311.6918327728,54.7574675109
tile_RA311.100_DECp54.561:17479,310.5333243828,54.872077148
tile_RA312.825_DECp53.561:8059,312.5812237828,53.6844923627
tile_RA312.825_DECp54.561:3542,313.2222042745,54.2596539105
tile_RA312.825_DECp54.561:7030,313.1014358158,54.4424192696
tile_RA312.825_DECp55.561:5468,313.6304206224,55.5597888272
tile_RA314.550_DECp52.561:226,314.5952509227,52.0974908432
tile_RA314.550_DECp52.561:1127,314.029535784,52.2197358094
tile_RA314.550_DECp52.561:2337,314.7738688414,52.4865204527
tile_RA314.550_DECp52.561:3903,315.1464347219,52.8669076882
tile_RA314.550_DECp52.561:4127,314.6209013562,52.8076030491
tile_RA314.550_DECp52.561:4989,314.5889479678,52.6619323889
tile_RA314.550_DECp52.561:5644,314.6207771124,53.0124182405
tile_RA314.550_DECp54.561:2193,314.9237029961,54.2492726462
tile_RA314.550_DECp55.561:2500,314.9307877187,55.2861356509
tile_RA314.550_DECp55.561:4673,315.2973450989,55.5195373715
tile_RA314.550_DECp55.561:6981,315.2899484064,55.8010982756
tile_RA314.550_DECp56.561:6766,314.1689790593,56.5379304143
tile_RA314.550_DECp56.561:8443,315.0897040556,56.6520630065
tile_RA314.550_DECp56.561:9107,313.7051526755,56.6928790445
tile_RA314.550_DECp56.561:9830,315.1198561788,56.7524285799
tile_RA316.274_DECp53.561:2901,317.103795453,53.590336388
tile_RA317.999_DECp54.561:9420,318.2331283013,55.0268731626
tile_RA33.352_DECp48.660:10352,33.6035161791,49.0454681705
tile_RA34.866_DECp47.660:6684,35.5199845698,47.8174499314
tile_RA34.866_DECp49.660:4723,35.4087135487,49.5637853474
tile_RA341.789_DECp53.771:6963,342.0173912314,53.5858175793
tile_RA341.789_DECp54.771:4592,341.8680720039,54.4946760207
tile_RA341.789_DECp55.771:1715,341.8596329917,55.350397007
tile_RA343.523_DECp52.771:14730,343.5760977198,53.0050299061
tile_RA345.257_DECp53.771:5939,345.9358445181,53.5754170872
tile_RA345.257_DECp54.771:15625,345.1563602842,54.9635111257
tile_RA345.257_DECp54.771:19690,345.4402485665,55.2317365361
tile_RA346.990_DECp54.771:3524,346.335553185,54.4459843407
tile_RA354.942_DECp53.800:3336,355.5945638827,53.4877752039
tile_RA356.676_DECp54.800:4230,356.8861154542,54.5271311364
tile_RA356.676_DECp54.800:4351,356.3657331295,54.5472827871
tile_RA356.676_DECp54.800:17392,356.3137220032,55.1819339154
tile_RA36.380_DECp47.660:7921,36.3351094658,47.9805573783
tile_RA37.893_DECp49.660:4855,38.3777675514,49.5394854472
tile_RA39.407_DECp48.660:9258,39.8773247217,48.8883724048
tile_RA41.960_DECp48.583:3036,41.8646411295,48.313945665
tile_RA41.960_DECp48.583:11907,41.8169242365,48.8655622336
tile_RA43.471_DECp47.583:3680,43.4182755688,47.4185689396
tile_RA43.471_DECp47.583:5269,43.6490649339,47.5590161445
tile_RA44.983_DECp46.583:7768,44.4911437721,46.8108747682
tile_RA46.495_DECp47.583:6233,46.9356028068,47.6518429319
tile_RA46.495_DECp47.583:8584,45.928874597,47.8558340062
tile_RA46.495_DECp48.583:9270,46.628373111,49.0553883483
tile_RA48.006_DECp48.583:10786,48.2993819982,48.900973467
tile_RA50.554_DECp48.494:4566,50.8531028778,48.424731527
tile_RA50.554_DECp48.494:5470,50.3606679426,48.4882522671
tile_RA50.554_DECp48.494:6780,51.271622784,48.6260079981
tile_RA50.554_DECp48.494:10796,50.0822532059,48.8382452641
tile_RA52.063_DECp48.494:11833,52.3512620307,48.7701171742
tile_RA53.572_DECp46.494:3485,53.1166026051,46.3018811976
tile_RA53.572_DECp46.494:3661,53.0359722585,46.3185973586
tile_RA53.572_DECp47.494:3600,53.8338961259,47.3107486038
tile_RA53.572_DECp49.494:9319,53.9330651888,49.6688789226
tile_RA53.572_DECp50.494:5596,53.1738982518,50.3918625844
tile_RA55.081_DECp48.494:1039,55.0539609379,48.0703576358
tile_RA55.081_DECp48.494:11365,55.4363331579,48.8281384637
tile_RA55.081_DECp49.494:2453,54.7457619821,49.155518738
tile_RA56.590_DECp48.494:9681,56.6819250052,48.7074147664
tile_RA56.590_DECp48.494:10495,56.2872496491,48.8763761771
tile_RA59.133_DECp48.394:1919,58.7871066049,48.0279982508
tile_RA60.639_DECp47.394:6940,60.9604540402,47.4143347179
tile_RA60.639_DECp48.394:4993,60.7707357776,48.3279783042
tile_RA60.639_DECp48.394:5883,60.744579542,48.4078450778
tile_RA60.639_DECp48.394:10354,60.1882795676,48.779984302
tile_RA60.639_DECp49.394:4564,60.6774237856,49.2815476152
tile_RA62.145_DECp46.394:6153,61.4737700626,46.4002275463
tile_RA62.145_DECp46.394:11957,62.3027809985,46.6708874977
tile_RA62.145_DECp47.394:161,61.982357469,46.9077776347
tile_RA62.145_DECp47.394:7107,61.8788667825,47.4728039678
tile_RA62.145_DECp49.394:1315,62.3731820292,49.0191731358
tile_RA62.145_DECp50.394:3427,62.7379494908,50.2444311748
tile_RA62.145_DECp50.394:3840,61.6204699467,50.2887129016
tile_RA65.157_DECp48.394:3298,65.0632026778,48.1631673638
tile_RA65.157_DECp48.394:5362,65.2340773483,48.3384477264
tile_RA69.197_DECp47.285:5972,69.5442091835,47.4036944326
tile_RA69.197_DECp47.285:6717,68.8151558492,47.4595766722
tile_RA69.197_DECp48.285:6819,69.3794753627,48.3070967811
tile_RA7.471_DECp48.796:2573,7.7878999305,48.5676519788
tile_RA70.700_DECp47.285:968,70.3527185201,46.8819744098
tile_RA70.700_DECp48.285:5567,71.2626061175,48.2463336101
tile_RA70.700_DECp48.285:9079,70.8364247682,48.5167407059
tile_RA77.737_DECp47.170:2816,77.2479859228,46.826014612
tile_RA77.737_DECp47.170:5145,77.4387145663,46.9638357057
tile_RA77.737_DECp48.170:8091,77.7657327367,48.1261743599
tile_RA79.236_DECp47.170:8230,78.531096819,47.2973539171
tile_RA79.236_DECp47.170:11913,79.1835227996,47.4500471017
tile_RA8.989_DECp47.796:3881,8.3340466758,47.7674593966
tile_RA8.989_DECp47.796:4149,9.4620686997,47.8170079195
tile_RA8.989_DECp49.796:3342,8.6976508312,49.6146371766
tile_RA82.235_DECp48.170:2073,82.1139604886,47.8087859777
tile_RA84.760_DECp48.051:314,84.8198838,47.5762369368
tile_RA84.760_DECp48.051:4240,85.3327543469,47.9171761303
tile_RA86.256_DECp47.051:2077,86.20169605,46.7216801476
tile_RA86.256_DECp48.051:4981,85.5968904357,47.9678467078
tile_RA86.256_DECp49.051:8565,86.3569751902,49.2899499774
tile_RA87.752_DECp46.051:5090,88.1572989696,45.9963823633
tile_RA87.752_DECp48.051:1500,88.1333027293,47.6678409819
tile_RA87.752_DECp50.051:4888,88.3028859733,50.0059117218
tile_RA87.752_DECp50.051:6451,87.1632025351,50.1734906736
tile_RA89.248_DECp48.051:3244,89.6555294619,47.831585979
tile_RA94.757_DECp46.931:915,94.3387126164,46.5422579098
tile_RA94.757_DECp47.931:5668,95.2669391132,48.0654965429
tile_RA94.757_DECp48.931:391,94.4656154255,48.4822508931
tile_RA94.757_DECp48.931:788,94.7957324634,48.5367686059
tile_RA94.757_DECp48.931:2631,95.325834913,48.7896067169
tile_RA96.249_DECp45.931:6848,95.8054941394,46.3166365701
tile_RA96.249_DECp46.931:1786,96.468617426,46.6902042714
tile_RA96.249_DECp46.931:4011,96.1567450302,47.2720367164
tile_RA96.249_DECp46.931:4447,96.1044297746,47.2078908655
tile_RA96.249_DECp46.931:4777,96.1648108195,47.1537187579
tile_RA96.249_DECp47.931:1308,95.8602778,47.6358000099
tile_RA96.249_DECp47.931:1793,96.8737135895,47.7063179916
tile_RA96.249_DECp47.931:5877,96.0421995124,47.9937765414
tile_RA96.249_DECp48.931:2644,96.1894364463,48.8322094742
tile_RA96.249_DECp48.931:6156,96.1689682699,49.4044538222
tile_RA96.249_DECp49.931:2798,95.8436909535,49.8648668788
tile_RA96.249_DECp49.931:2850,96.0199972575,49.8727521036
tile_RA96.249_DECp49.931:5928,96.6469674311,49.9584698786
tile_RA97.742_DECp46.931:4292,97.3899828974,47.2434432088
tile_RA97.742_DECp46.931:5089,98.2678661265,47.1052103126
tile_RA97.742_DECp46.931:5960,98.1541736471,46.9796560495
tile_RA97.742_DECp47.931:2677,97.5362990533,47.8540344949
tile_RA97.742_DECp47.931:2816,97.256612911,47.8800319806
tile_RA97.742_DECp48.931:5020,98.4622945137,49.048382771
tile_RA99.234_DECp47.931:3784,99.0847508025,48.2835043685
