src_id,ra,dec
tile_RA90.936_DECp6.986:10791,91.0168968814,7.3484402148
tile_RA90.971_DECp35.969:3631,90.7529075332,35.7534951882
tile_RA91.014_DECp29.970:9947,90.9752361188,30.3582209019
tile_RA91.027_DECp23.970:10291,90.7407263006,24.370287162
tile_RA91.068_DECp16.985:1808,91.4730147924,16.7103000982
tile_RA91.068_DECp16.985:5168,90.99731771,17.1746270878
tile_RA91.068_DECp18.985:2468,91.1443575293,18.7573974629
tile_RA91.068_DECp18.985:8511,90.9714855208,19.162908751
tile_RA91.238_DECp40.982:3860,91.5137757579,40.8166940585
tile_RA91.238_DECp41.982:3887,90.8475682644,41.7966232609
tile_RA91.255_DECp59.005:1059,91.0383937694,58.6600155703
tile_RA91.255_DECp61.005:1259,90.9468929968,60.7011279638
tile_RA91.255_DECp61.005:5155,92.2423531205,61.1342304911
tile_RA91.686_DECm10.052:1874,91.2600614002,-10.2506455557
tile_RA91.686_DECm10.052:3250,92.1852508957,-10.0726701972
tile_RA91.686_DECm10.052:6951,91.5259666306,-9.6780497634
tile_RA91.686_DECm12.052:3112,91.3720594741,-12.0868767948
tile_RA91.772_DECm5.012:5316,91.8781557826,-4.835900809
tile_RA91.772_DECm6.012:3039,91.4549884735,-5.7659820058
tile_RA91.772_DECm7.012:3162,92.1965604684,-6.9608075983
tile_RA91.772_DECm8.012:809,91.5919279963,-8.3857516565
tile_RA91.772_DECm8.012:2806,92.1254066443,-8.0852678877
tile_RA91.857_DECm0.013:3405,91.518447217,-0.1686369841
tile_RA91.857_DECm1.013:2036,91.9984700108,-1.3033520254
tile_RA91.857_DECm1.013:2141,91.5495771914,-1.2909870133
tile_RA91.857_DECm1.013:4868,92.1433953537,-1.0175262625
tile_RA91.857_DECm2.013:3383,91.9120219098,-2.1799714222
tile_RA91.857_DECm2.013:4177,91.7123895677,-2.0965883373
tile_RA91.857_DECp0.987:7045,92.2826338167,1.1251929961
tile_RA91.857_DECp1.987:7198,91.6550831372,2.3631261305
tile_RA91.857_DECp1.987:8594,91.9999220062,2.1656396974
tile_RA91.873_DECp54.042:2361,91.1867672006,53.9138983468
tile_RA91.942_DECp3.986:1207,91.9131467573,3.6064965033
tile_RA91.942_DECp3.986:7162,91.5121486821,4.1055305094
tile_RA91.942_DECp3.986:9991,91.7108498654,4.4125394163
tile_RA91.942_DECp4.986:5170,91.9689533838,4.8836604643
tile_RA91.942_DECp6.986:5901,91.7008622349,6.8695125351
tile_RA92.119_DECp15.985:6277,92.0517187497,16.4570556035
tile_RA92.119_DECp17.985:1409,91.9826187287,17.6755474628
tile_RA92.119_DECp17.985:3379,91.7197446613,17.9584249922
tile_RA92.119_DECp17.985:3965,92.0138517934,18.0519500975
tile_RA92.119_DECp17.985:6960,92.2047119972,18.3530682494
tile_RA92.119_DECp17.985:6975,92.2385814377,18.3511558015
tile_RA92.119_DECp18.985:1202,91.7865829546,18.6545845643
tile_RA92.121_DECp22.970:5491,92.4016787084,22.9254292451
tile_RA92.121_DECp22.970:6620,91.6677726842,23.0105551131
tile_RA92.168_DECp28.970:10706,92.3043847585,29.2521977381
tile_RA92.207_DECp35.969:7051,92.5178079506,36.0762418732
tile_RA92.207_DECp35.969:11314,92.2280057351,36.2730646535
tile_RA92.207_DECp36.969:5961,91.5900318614,36.957696357
tile_RA92.211_DECp64.960:1893,91.2751267105,64.7949480865
tile_RA92.211_DECp65.960:1702,92.4772863643,65.8021718495
tile_RA92.211_DECp66.960:1477,91.7548866681,66.7409460047
tile_RA92.211_DECp66.960:1484,91.6277503219,66.7403912935
tile_RA92.211_DECp66.960:4588,93.0352015892,67.0116382276
tile_RA92.583_DECp39.982:4927,93.0204389959,39.9074157165
tile_RA92.583_DECp40.982:8185,92.760053841,41.287921809
tile_RA92.583_DECp41.982:2980,92.724186576,41.7456705158
tile_RA92.583_DECp41.982:4738,92.8563903326,41.9139136173
tile_RA92.583_DECp41.982:10349,92.7966547507,42.3673274714
tile_RA92.583_DECp42.982:5015,91.9617548877,42.9670536499
tile_RA92.583_DECp42.982:7953,92.1910612492,43.3055721187
tile_RA92.584_DECp71.040:2797,92.1313550431,71.2649834777
tile_RA92.584_DECp72.040:1202,92.5559298635,71.8514692761
tile_RA92.848_DECp76.932:710,92.4551938031,76.5879893108
tile_RA92.848_DECp77.932:2507,94.2199698523,78.3038087788
tile_RA92.848_DECp77.932:4072,93.150116937,77.9248282921
tile_RA92.848_DECp78.932:1466,92.8031824184,78.781779213
tile_RA92.848_DECp78.932:3382,90.6280465185,79.0162402878
tile_RA92.848_DECp78.932:3558,94.5744112251,79.0330695604
tile_RA92.848_DECp79.932:2205,95.0847799998,79.8985469748
tile_RA92.857_DECp0.987:4411,92.6632019979,0.8507942314
tile_RA92.857_DECp0.987:8508,93.176580327,1.1836682624
tile_RA92.947_DECp6.986:8142,92.4883644152,6.9747578748
tile_RA93.170_DECp17.985:7165,93.339931243,18.3785920111
tile_RA93.256_DECp60.005:4149,93.2029485588,60.2878802715
tile_RA93.322_DECp27.970:3340,93.2226090749,27.8537515706
tile_RA93.322_DECp31.970:4310,93.4278242477,31.8343920753
tile_RA93.322_DECp31.970:11006,93.0373420123,32.2692645144
tile_RA93.443_DECp37.969:9629,93.6857630362,38.411614671
tile_RA93.783_DECm6.012:2649,94.1789824072,-6.1362856008
tile_RA93.783_DECm6.012:6139,93.9081002791,-5.5312005268
tile_RA93.857_DECm0.013:8427,93.4419180025,0.1775732064
tile_RA93.929_DECp41.982:1477,93.6789156724,41.6266970617
tile_RA93.929_DECp41.982:3802,93.7395018348,41.8356850937
tile_RA93.929_DECp42.982:4249,94.0036176667,42.8760952587
tile_RA93.929_DECp42.982:4664,94.515226855,42.9059890158
tile_RA93.929_DECp42.982:4806,94.5742412163,42.9185870389
tile_RA93.953_DECp5.986:10760,93.6568602531,6.1060299917
tile_RA93.953_DECp5.986:12173,94.0793203215,6.1842661176
tile_RA94.222_DECp17.985:3660,93.9535762092,17.8744561396
tile_RA94.222_DECp17.985:4149,94.2957686896,17.9168380212
tile_RA94.310_DECp24.970:10892,94.0498607388,25.3188964804
tile_RA94.314_DECp83.144:396,93.7661073801,82.7582797444
tile_RA94.314_DECp83.144:722,94.8785847535,82.817096038
tile_RA94.314_DECp83.144:3157,95.1181385873,83.2428722581
tile_RA94.314_DECp84.144:923,92.4692181358,83.9300478042
tile_RA94.314_DECp84.144:3304,94.5240384228,84.2262682827
tile_RA94.314_DECp84.144:3597,93.7445965565,84.1564331447
tile_RA94.314_DECp86.144:1525,97.9332039312,86.5741341705
tile_RA94.314_DECp86.144:2482,89.6275240233,86.4699161512
tile_RA94.666_DECp63.960:3713,94.0541893777,64.1582892458
tile_RA94.666_DECp63.960:3769,93.7341905135,64.1512430705
tile_RA94.666_DECp64.960:3807,94.6036783407,65.1168706913
tile_RA94.666_DECp65.960:3781,95.6876189982,66.1073453217
tile_RA94.666_DECp66.960:725,94.5506174593,66.6129365169
tile_RA94.666_DECp66.960:1566,93.9318683913,66.7966450946
tile_RA94.666_DECp66.960:2616,93.781072201,66.9034659778
tile_RA94.666_DECp66.960:3951,94.7551361835,67.0854021984
tile_RA94.666_DECp67.960:3375,94.9926063694,68.1883202597
tile_RA94.666_DECp67.960:3883,95.7022848656,68.0411964616
tile_RA94.757_DECp46.931:915,94.3386964309,46.5423224185
tile_RA94.757_DECp47.931:2875,95.4092803545,47.8263351821
tile_RA94.757_DECp47.931:5383,95.4438794383,48.1063697843
tile_RA94.757_DECp47.931:5668,95.2669209571,48.0655558593
tile_RA94.757_DECp48.931:391,94.4656009499,48.4823071166
tile_RA94.757_DECp48.931:788,94.7957146885,48.5368254031
tile_RA94.757_DECp48.931:2631,95.3258090358,48.789664488
tile_RA94.757_DECp48.931:5828,94.6155558008,49.0302799863
tile_RA95.256_DECp60.005:3468,95.8426308205,60.4064419925
tile_RA95.274_DECp41.982:7560,95.3014314217,42.3182235682
tile_RA95.274_DECp41.982:9312,95.3472365569,42.4499197158
tile_RA95.405_DECp23.970:3959,94.8765476735,23.8929775742
tile_RA95.760_DECm6.097:8777,95.4913989917,-5.8441933812
tile_RA95.827_DECp72.040:1928,96.0217417455,72.4081755056
tile_RA95.827_DECp72.040:2136,95.2221613599,71.9767230301
tile_RA95.827_DECp73.040:1759,96.1951506872,73.5060652955
tile_RA95.827_DECp73.040:2952,95.6789027072,73.2264629703
tile_RA95.982_DECp11.901:6824,96.0397316667,11.827346689
tile_RA96.015_DECp17.901:5229,96.1064664346,17.7031347607
tile_RA96.249_DECp45.931:2811,96.4151189011,45.809838053
tile_RA96.249_DECp45.931:6423,96.2014776245,46.3762311974
tile_RA96.249_DECp45.931:6656,96.3120106328,46.344654785
tile_RA96.249_DECp46.931:4447,96.1044097394,47.2079530219
tile_RA96.249_DECp46.931:4777,96.1647903756,47.1537809213
tile_RA96.249_DECp47.931:1793,96.8736997093,47.7063810922
tile_RA96.249_DECp47.931:3143,95.5141132663,47.925273234
tile_RA96.249_DECp47.931:4585,95.8621465654,48.1890525393
tile_RA96.249_DECp47.931:5212,96.324593719,48.089666425
tile_RA96.249_DECp47.931:5744,96.4058611079,48.0137402785
tile_RA96.249_DECp47.931:5877,96.0421751323,47.993834504
tile_RA96.249_DECp48.931:1716,96.3321939141,48.6858402801
tile_RA96.249_DECp48.931:4821,96.7017101641,49.1107597043
tile_RA96.249_DECp49.931:4536,95.8919423319,50.1793747544
tile_RA96.261_DECp52.909:2977,96.6281033507,52.864374889
tile_RA96.261_DECp53.909:3517,95.8054147891,54.3217802359
tile_RA96.261_DECp54.909:2763,95.4482632619,54.8435261564
tile_RA96.766_DECm6.097:1971,96.6892506306,-6.363382634
tile_RA96.766_DECm6.097:8773,97.1920391295,-5.8731765046
tile_RA96.766_DECm7.097:1499,96.4746045202,-7.4301535533
tile_RA96.856_DECm0.097:7952,96.6711160885,0.1332400958
tile_RA96.856_DECm1.097:11132,96.7471370904,-0.7955579569
tile_RA96.935_DECp4.902:5383,97.1265220578,4.8574763064
tile_RA96.935_DECp4.902:5618,97.3846296076,4.8840986556
tile_RA96.935_DECp4.902:6190,96.9390497845,4.9456048342
tile_RA96.935_DECp4.902:9823,96.7222165128,5.3264031386
tile_RA96.935_DECp5.902:4785,96.4543889623,5.8036312956
tile_RA96.935_DECp5.902:5975,96.6693112896,5.8906919167
tile_RA97.004_DECp10.901:6442,97.1799160642,10.8114397238
tile_RA97.065_DECp17.901:4381,96.9437952347,17.6338536324
tile_RA97.065_DECp18.901:497,97.215456664,18.4325364135
tile_RA97.065_DECp18.901:6421,97.221009285,18.7950532682
tile_RA97.121_DECp64.960:3692,96.6077567105,65.1129370778
tile_RA97.121_DECp64.960:3989,97.5005987396,65.0424861026
tile_RA97.121_DECp65.960:68,96.8741188384,65.478149535
tile_RA97.121_DECp66.960:2953,97.1845138012,67.2640648471
tile_RA97.524_DECp23.879:263,97.552807642,23.393503243
tile_RA97.631_DECp75.932:3887,98.86823683,75.9216307962
tile_RA97.631_DECp77.932:1574,98.0490987855,77.8091296221
tile_RA97.631_DECp77.932:2191,96.4123873757,77.8740948552
tile_RA97.631_DECp77.932:3605,98.7782070271,77.9831277474
tile_RA97.631_DECp78.932:478,97.3089620666,78.5510119121
tile_RA97.631_DECp79.932:802,98.3631274155,79.6302695075
tile_RA97.631_DECp79.932:2864,99.6611163762,80.1527338765
tile_RA97.742_DECp46.931:5089,98.2678469603,47.1052724916
tile_RA97.742_DECp46.931:5960,98.1541563841,46.9797180319
tile_RA97.742_DECp47.931:2677,97.5362779531,47.8540953971
tile_RA97.742_DECp47.931:2816,97.2565870806,47.8800918811
tile_RA97.742_DECp48.931:4406,97.4758706282,49.1743674347
tile_RA97.742_DECp48.931:5020,98.4622795315,49.0484419981
tile_RA97.772_DECm6.097:5417,97.9760909812,-6.0281738539
tile_RA97.772_DECm8.097:5622,97.3088862829,-8.0493190809
tile_RA97.856_DECm0.097:1404,97.589346346,-0.4689573985
tile_RA97.856_DECm0.097:6155,97.4888826212,-0.0378894609
tile_RA97.856_DECm2.097:974,97.6377886283,-2.516095451
tile_RA97.856_DECp0.903:3028,97.9585307551,0.6813355183
tile_RA97.856_DECp0.903:4123,97.5781424242,0.7811487667
tile_RA97.856_DECp0.903:10403,98.169277134,1.2688344032
tile_RA97.856_DECp1.903:5437,98.2419905517,1.9018685351
tile_RA97.940_DECp3.902:7868,97.6639456628,4.1039367912
tile_RA97.940_DECp3.902:7982,97.6321236169,4.1066999782
tile_RA97.940_DECp5.902:1425,97.8603830031,5.5850333236
tile_RA97.940_DECp5.902:1508,97.7851323736,5.5920552972
tile_RA97.959_DECp51.909:523,98.2486690394,51.489172043
tile_RA97.959_DECp52.909:4655,97.3767522305,53.0564199942
tile_RA97.959_DECp52.909:4709,97.5152977022,53.0531453599
tile_RA97.959_DECp53.909:1324,97.6951670495,53.6299733731
tile_RA97.959_DECp54.909:4801,98.6823419906,55.0683400556
tile_RA97.959_DECp55.909:1420,98.4940391868,55.6429745177
tile_RA98.026_DECp11.901:1169,97.8470219226,11.547447112
tile_RA98.116_DECp15.901:10105,98.3605505681,16.136019431
tile_RA98.116_DECp18.901:1721,98.2114909509,18.5097331509
tile_RA98.245_DECp59.851:1155,98.5770986624,59.6132718486
tile_RA98.245_DECp59.851:3637,97.9753959171,60.0149052198
tile_RA98.618_DECp22.879:6893,99.1172194523,22.8029698381
tile_RA98.618_DECp22.879:7078,98.8239156609,22.81575544
tile_RA98.663_DECp28.878:4731,98.7983560827,28.7579543694
tile_RA98.663_DECp30.878:10020,98.4927415806,31.2821407785
tile_RA98.731_DECp40.877:656,98.643922861,40.4435595125
tile_RA98.731_DECp40.877:7641,98.384777358,41.1866842157
tile_RA98.731_DECp42.877:4290,98.5204954915,42.8967895717
tile_RA98.778_DECm5.097:11190,98.9856814568,-4.8500770908
tile_RA98.778_DECm5.097:11789,99.051646197,-4.7946070014
tile_RA98.778_DECm6.097:4615,98.4033976893,-6.2892420679
tile_RA98.778_DECm6.097:6329,98.8478893166,-6.1675207579
tile_RA98.856_DECp0.903:8861,99.053452189,1.1315380754
tile_RA98.946_DECp5.902:7424,99.2085660046,5.8926576482
tile_RA98.946_DECp5.902:8528,98.8161686345,5.9718531568
tile_RA98.946_DECp6.902:759,98.9432948263,6.4470969196
tile_RA99.167_DECp17.901:7592,99.1838468519,17.9378378269
tile_RA99.167_DECp18.901:6922,98.9514671282,18.8836018634
tile_RA99.200_DECp35.871:7053,98.8454558321,36.2358371109
tile_RA99.200_DECp35.871:7616,99.4667096302,36.1773304314
tile_RA99.200_DECp36.871:5480,99.1170975386,37.0426295368
tile_RA99.200_DECp36.871:5659,99.0194816055,37.0187853059
tile_RA99.576_DECp65.960:925,100.0195453696,65.6516449109
tile_RA99.576_DECp65.960:1151,99.9849617074,65.7074443625
tile_RA99.576_DECp65.960:1213,99.374152562,65.7474282769
tile_RA99.576_DECp65.960:1344,99.5628787036,65.7702552272
tile_RA99.576_DECp65.960:1516,99.581559766,65.8090909118
tile_RA99.576_DECp65.960:3300,98.9836759195,66.1989354601
tile_RA99.576_DECp65.960:3608,99.8743341616,66.096889744
tile_RA99.576_DECp65.960:3744,99.3788283244,66.080745441
tile_RA99.711_DECp21.879:5822,99.8465559072,21.7684584127
tile_RA99.711_DECp21.879:9990,99.8352374905,22.0448962475
tile_RA99.711_DECp21.879:10233,99.9569708804,22.0589401691
tile_RA99.711_DECp23.879:9942,99.3192937395,24.081447411
tile_RA99.816_DECp27.878:2968,100.0711500532,27.6199396903
tile_RA99.816_DECp27.878:5063,99.3632946766,27.7970931754
tile_RA99.816_DECp29.878:3639,100.1482201344,29.6970749996
tile_RA99.816_DECp30.878:10429,99.5909455404,31.2403082466
tile_RA99.848_DECp71.803:1427,100.1447068319,71.6767159898
tile_RA99.848_DECp72.803:97,99.5851589476,72.312996712
tile_RA99.848_DECp72.803:230,100.5237642882,72.3784017628
tile_RA99.848_DECp72.803:670,99.4941284391,72.4585507858
tile_RA99.856_DECm0.097:4382,99.5022267473,-0.2868128312
