src_id,ra,dec
tile_RA302.495_DECp72.474:2630,302.7763970784,72.4074333931
tile_RA302.495_DECp73.474:902,301.7009761847,73.1445538495
tile_RA302.495_DECp73.474:3720,301.9257695487,73.6743057074
tile_RA302.581_DECp42.411:7661,302.966183394,42.2335447501
tile_RA302.731_DECp12.414:20407,302.9857161375,12.7548129339
tile_RA302.731_DECp13.414:2912,303.0081488534,13.0289266492
tile_RA302.805_DECp3.361:5037,303.1944186219,3.2225163757
tile_RA302.854_DECm0.585:4382,302.3946253959,-0.6156135612
tile_RA302.854_DECm0.585:4514,302.9023676301,-0.6021700229
tile_RA302.854_DECm0.585:4839,302.6849901489,-0.5692196307
tile_RA302.854_DECm0.585:5429,302.6902822088,-0.5144401039
tile_RA302.854_DECp0.415:1343,302.5509624995,0.0453220069
tile_RA302.854_DECp1.415:1137,302.5706158929,1.0156770413
tile_RA302.854_DECp1.415:4128,303.199550644,1.2847454127
tile_RA302.854_DECp1.415:10221,303.1230820564,1.8098442371
tile_RA302.882_DECp19.365:7523,302.4064776552,19.1532402268
tile_RA302.932_DECm5.585:1606,302.7276530654,-5.9582708914
tile_RA302.932_DECm6.585:3538,302.7368055518,-6.7471347029
tile_RA302.932_DECm6.585:4951,303.3044770021,-6.6150199157
tile_RA303.213_DECp53.457:4283,302.8892397099,53.2543585422
tile_RA303.213_DECp53.457:7938,303.9139033168,53.5612803919
tile_RA303.213_DECp53.457:8342,303.993447507,53.5980963081
tile_RA303.213_DECp54.457:2734,303.4272508967,54.1825813168
tile_RA303.213_DECp54.457:3374,303.9162025874,54.2412098143
tile_RA303.213_DECp55.457:4733,303.1189185597,55.3799296848
tile_RA303.213_DECp55.457:5867,302.6718547594,55.4694844003
tile_RA303.213_DECp55.457:8025,303.3365273093,55.6812878171
tile_RA303.213_DECp55.457:9937,302.8216834664,55.8663143031
tile_RA303.213_DECp55.457:10150,302.8038493555,55.8474758571
tile_RA303.213_DECp55.457:10452,302.9061620581,55.8222607097
tile_RA303.213_DECp55.457:11045,302.919650092,55.7654294537
tile_RA303.597_DECp36.424:2063,303.4610040547,36.0025217105
tile_RA303.597_DECp36.424:13147,304.1667118617,36.4472785402
tile_RA303.807_DECp2.361:5912,304.0805608353,2.4089371628
tile_RA303.807_DECp3.361:1882,304.065076055,3.0203406069
tile_RA303.807_DECp3.361:4643,304.2366111951,3.2562966028
tile_RA303.807_DECp3.361:4678,304.2354522511,3.2600960338
tile_RA303.807_DECp3.361:6059,304.1465705545,3.579486981
tile_RA303.807_DECp4.361:1080,303.7736914101,3.9260992605
tile_RA303.807_DECp4.361:9586,303.826698434,4.4376897876
tile_RA303.936_DECp42.411:266,304.0672840893,41.9367571936
tile_RA303.936_DECp42.411:1571,304.118389351,42.0593387696
tile_RA303.936_DECp42.411:2771,304.1943955454,42.1621692105
tile_RA303.936_DECp42.411:3073,304.0628586118,42.1915189904
tile_RA304.114_DECp48.481:1893,303.8982333274,48.0833233624
tile_RA304.253_DECp66.393:3279,303.099342739,66.3048830237
tile_RA304.253_DECp66.393:3866,303.3686489508,66.3688039396
tile_RA304.253_DECp67.393:3852,305.2741133135,67.3601851257
tile_RA304.253_DECp67.393:5442,303.2112472336,67.5747317508
tile_RA304.688_DECp60.501:7381,304.631974685,60.6310365153
tile_RA304.688_DECp60.501:9195,304.5506885444,60.9810714049
tile_RA304.808_DECp1.361:1348,304.545166108,1.000920898
tile_RA304.808_DECp1.361:1626,304.5549060773,1.0314894464
tile_RA304.808_DECp1.361:4952,304.5454039836,1.3792068784
tile_RA304.808_DECp1.361:5158,304.5453000386,1.3998510566
tile_RA304.808_DECp1.361:6142,304.7454918042,1.5003784681
tile_RA304.808_DECp1.361:7191,304.5962066531,1.7369341587
tile_RA304.808_DECp1.361:7214,304.5518410151,1.7223395236
tile_RA304.808_DECp1.361:7677,304.5520624437,1.6754630697
tile_RA304.808_DECp1.361:7880,304.5441545992,1.6500814346
tile_RA304.808_DECp1.361:8211,304.5343874797,1.6170702184
tile_RA304.808_DECp1.361:8748,304.5426629278,1.5636833978
tile_RA304.808_DECp1.361:8943,304.5446334969,1.5452657668
tile_RA304.808_DECp2.361:776,304.5426883931,1.9504288441
tile_RA304.808_DECp2.361:1294,304.5424229742,2.0032319517
tile_RA304.808_DECp2.361:1457,304.5503620043,2.0257776986
tile_RA304.808_DECp2.361:2200,304.5499347425,2.107999541
tile_RA304.808_DECp2.361:2281,304.5399713386,2.1170371254
tile_RA304.808_DECp2.361:3748,304.5490674229,2.2814011207
tile_RA304.808_DECp2.361:4190,304.5488111669,2.3295661049
tile_RA304.808_DECp2.361:4454,304.540621492,2.358414848
tile_RA304.808_DECp2.361:5176,304.5482540552,2.4438794699
tile_RA304.808_DECp2.361:5458,304.5466559911,2.4722319894
tile_RA304.808_DECp2.361:6748,304.5384228647,2.777999761
tile_RA304.808_DECp2.361:7283,304.5386994298,2.7361257611
tile_RA304.808_DECp2.361:8299,304.5473392032,2.6132912698
tile_RA304.808_DECp2.361:8446,304.5474231428,2.6000479957
tile_RA304.808_DECp3.361:5931,304.8362590917,3.5870525859
tile_RA304.808_DECp4.361:5092,304.5990068029,4.3303018139
tile_RA304.808_DECp4.361:8835,304.8142079741,4.6189875668
tile_RA304.808_DECp5.361:7924,304.8447839971,5.5826766225
tile_RA304.840_DECp36.424:15123,305.3137054712,36.7306003289
tile_RA304.933_DECp52.457:2130,305.3329590952,52.0672826689
tile_RA304.933_DECp52.457:6410,305.4912637468,52.291925747
tile_RA304.933_DECp52.457:7493,305.4335485148,52.3504891123
tile_RA304.933_DECp52.457:8233,304.7234466587,52.3922796692
tile_RA304.933_DECp52.457:9512,304.991528622,52.4652253575
tile_RA304.933_DECp52.457:9864,304.8236400323,52.4839656045
tile_RA304.933_DECp53.457:8241,305.4001547134,53.4391034415
tile_RA304.933_DECp54.457:3192,305.3039229536,54.1873291903
tile_RA304.933_DECp55.457:6682,304.9782195878,55.4657401808
tile_RA304.933_DECp55.457:8787,304.7713130646,55.6257849444
tile_RA304.933_DECp55.457:11610,305.2858038739,55.7559358521
tile_RA304.933_DECp56.457:2702,305.2104764074,56.1315561425
tile_RA305.012_DECp85.372:404,302.7625718112,84.9971860749
tile_RA305.012_DECp85.372:2624,305.6785186872,85.6501982421
tile_RA305.810_DECp2.361:9631,305.8020306623,2.8141612023
tile_RA305.810_DECp3.361:7931,305.8797131528,3.4618436889
tile_RA305.810_DECp4.361:4451,305.9732453617,4.1917562652
tile_RA305.810_DECp4.361:6329,305.5334118895,4.3167806993
tile_RA305.810_DECp4.361:10701,305.8735766725,4.6187778255
tile_RA305.816_DECp71.474:2601,305.5894390981,71.4020314155
tile_RA305.816_DECp72.474:2531,304.8349554062,72.812698076
tile_RA305.816_DECp72.474:2962,304.3518120117,72.7008699346
tile_RA305.816_DECp72.474:3142,306.4830563426,72.6590820623
tile_RA305.816_DECp72.474:3232,304.7954836767,72.6328194305
tile_RA305.816_DECp72.474:3243,306.4131725225,72.6308000429
tile_RA305.913_DECm5.515:372,305.9368267719,-5.9785342563
tile_RA305.913_DECm5.515:1527,305.598467906,-5.8596712889
tile_RA305.913_DECm5.515:3162,306.0649487915,-5.7009973785
tile_RA305.913_DECm5.515:4090,305.5701824798,-5.6161904536
tile_RA305.913_DECm5.515:7023,306.0895585177,-5.3244553483
tile_RA306.068_DECp42.499:1668,305.6188459802,42.3234062154
tile_RA306.590_DECp17.484:12052,306.5077077502,17.5662774002
tile_RA306.590_DECp19.484:11467,306.9842980501,19.526328793
tile_RA306.653_DECp55.457:7937,306.9796192975,55.45376954
tile_RA306.693_DECp11.484:2741,306.9868644505,11.1894399184
tile_RA306.719_DECp60.501:6830,306.2615540473,60.59706152
tile_RA306.719_DECp61.501:6536,305.7129760368,61.6436598223
tile_RA306.719_DECp61.501:8720,306.2206942376,61.7254482662
tile_RA306.719_DECp61.501:8947,306.6025702218,61.7113414605
tile_RA306.719_DECp61.501:9370,306.7104632235,61.9622558047
tile_RA306.780_DECp7.485:6963,306.6045004092,7.5875647362
tile_RA306.854_DECm0.515:1202,306.5889865356,-0.8950481105
tile_RA306.854_DECm0.515:2248,306.9888506163,-0.7894099931
tile_RA306.854_DECm0.515:4271,307.0673111445,-0.5905939996
tile_RA306.854_DECp0.485:7050,306.5731777627,0.631555933
tile_RA306.917_DECm4.515:4164,306.4719226119,-4.5862303175
tile_RA306.917_DECm5.515:3976,306.6448612744,-5.613837336
tile_RA306.917_DECm6.515:627,306.6858035718,-6.9512321093
tile_RA306.977_DECp28.477:13854,307.3694583036,28.7067522123
tile_RA307.064_DECp24.478:14064,306.6534936099,24.7345894408
tile_RA307.064_DECp25.478:1871,306.9402171518,25.0718462369
tile_RA307.386_DECp78.382:4296,305.1022818938,78.5428398893
tile_RA307.386_DECp79.382:3870,308.3838617938,79.5612646431
tile_RA307.424_DECp42.499:1041,307.278691671,42.1280854538
tile_RA307.424_DECp42.499:1632,306.8916846698,42.201253815
tile_RA307.424_DECp43.499:4461,306.7872891304,43.4308651491
tile_RA307.473_DECp66.543:874,307.6909886711,66.1635912888
tile_RA307.473_DECp66.543:1069,307.4373673419,66.1784110389
tile_RA307.473_DECp66.543:1509,306.5859965177,66.2012352889
tile_RA307.473_DECp66.543:1546,306.7331272268,66.2113793792
tile_RA307.473_DECp66.543:3687,307.4803804664,66.5475672137
tile_RA307.473_DECp66.543:3714,306.3771731139,66.509543439
tile_RA307.473_DECp66.543:4115,308.1308495055,66.9093701446
tile_RA307.473_DECp67.543:110,307.4153297117,67.0532374133
tile_RA307.473_DECp67.543:1223,307.4341091783,67.2188300172
tile_RA307.473_DECp67.543:1889,307.6408570824,67.3317210839
tile_RA307.473_DECp67.543:1918,307.6421396047,67.3360062772
tile_RA307.473_DECp67.543:1979,307.8984426278,67.3554858751
tile_RA307.473_DECp67.543:2772,306.2761233258,67.4196578006
tile_RA307.473_DECp67.543:4096,307.8149581936,67.8409051325
tile_RA307.473_DECp67.543:4282,307.0638228353,67.7853166582
tile_RA307.473_DECp67.543:4327,307.0672508274,67.7794984059
tile_RA307.473_DECp67.543:4387,307.4247505819,67.7606910978
tile_RA307.473_DECp67.543:4388,306.2853736366,67.7363055661
tile_RA307.473_DECp67.543:4458,306.6122813652,67.7415407968
tile_RA307.473_DECp67.543:4832,306.2007769795,67.6609892898
tile_RA307.473_DECp67.543:4962,308.5283888028,67.7177987544
tile_RA307.473_DECp67.543:5117,308.4872563966,67.6992736073
tile_RA307.473_DECp67.543:5164,308.5387256289,67.690488761
tile_RA307.473_DECp67.543:5224,307.864037912,67.6638661008
tile_RA307.473_DECp67.543:5257,307.8704502124,67.6601232465
tile_RA307.473_DECp67.543:5598,307.9542252091,67.6104978567
tile_RA307.473_DECp67.543:5611,306.9178550941,67.5729055067
tile_RA307.473_DECp67.543:5644,307.9629549437,67.6044760361
tile_RA307.473_DECp67.543:5807,306.4168659777,67.5230498957
tile_RA307.644_DECp17.484:2449,307.9141993657,17.1293826688
tile_RA307.644_DECp17.484:11461,307.2753405188,17.6409716262
tile_RA307.644_DECp18.484:4833,308.0549305506,18.2569796573
tile_RA307.644_DECp18.484:9737,307.9522165544,18.5255771685
tile_RA307.717_DECp10.484:7234,307.6997873117,10.5722112183
tile_RA307.717_DECp11.484:4725,308.0623554092,11.3740257778
tile_RA307.717_DECp11.484:8055,307.6651882738,11.627739963
tile_RA307.717_DECp14.484:15417,307.6059869673,14.9579184767
tile_RA307.786_DECp4.485:1063,308.0633907517,4.0882061069
tile_RA307.786_DECp6.485:5981,307.3967679093,6.6187098683
tile_RA307.786_DECp8.485:209,307.8028870266,8.0040402944
tile_RA307.854_DECm0.515:4803,307.907576515,-0.5099211436
tile_RA307.854_DECm1.515:3761,307.7512974599,-1.6355332742
tile_RA307.854_DECm1.515:4284,308.2120081347,-1.5837356308
tile_RA307.854_DECm1.515:7784,308.0228157679,-1.2045238345
tile_RA307.854_DECp0.485:1751,307.714732782,0.1515083489
tile_RA307.854_DECp0.485:4642,307.6679878417,0.4264886682
tile_RA307.854_DECp0.485:6645,308.0781939398,0.6139686997
tile_RA307.922_DECm5.515:4726,308.2140833373,-5.4804861421
tile_RA308.374_DECp54.457:10528,307.5557747674,54.5409279649
tile_RA308.639_DECp47.481:3200,308.1827077267,47.186420201
tile_RA308.698_DECp18.484:5539,309.0791113446,18.3328082811
tile_RA308.698_DECp18.484:6677,309.1627325855,18.4079659599
tile_RA308.698_DECp18.484:14389,308.8498290135,18.8389278963
tile_RA308.741_DECp12.484:6870,309.1444317118,12.5316161102
tile_RA308.750_DECp58.501:4799,308.4885713965,58.4091427689
tile_RA308.750_DECp58.501:5365,309.3684686963,58.4605592856
tile_RA308.750_DECp58.501:10808,308.8056637965,58.8223509883
tile_RA308.750_DECp59.501:8833,308.5877121154,59.7331480581
tile_RA308.750_DECp60.501:9684,309.1770653366,60.9248168694
tile_RA308.750_DECp62.501:545,308.8950971746,62.0485509687
tile_RA308.750_DECp62.501:1576,308.648283293,62.1427351918
tile_RA308.750_DECp62.501:1690,309.2570616922,62.1534438436
tile_RA308.750_DECp62.501:2605,309.0019892281,62.2400869501
tile_RA308.750_DECp62.501:2661,307.8341737604,62.2398371998
tile_RA308.780_DECp40.499:3226,309.079256065,40.6030150863
tile_RA308.780_DECp40.499:3266,308.8672277555,40.6093709522
tile_RA308.780_DECp40.499:5522,308.9787458536,40.679877668
tile_RA308.780_DECp42.499:5514,308.8148836623,42.5955637702
tile_RA308.780_DECp43.499:2058,308.6825337941,43.3708248718
tile_RA308.780_DECp43.499:4855,309.1613539305,43.6430238913
tile_RA308.780_DECp44.499:705,308.4556674621,44.1248760822
tile_RA308.780_DECp44.499:1989,308.1665378072,44.3296503782
tile_RA308.793_DECp5.485:3023,309.1855844528,5.301107594
tile_RA308.793_DECp5.485:8349,309.1537665106,5.7474669513
tile_RA308.793_DECp7.485:2318,309.1925392571,7.1903066523
tile_RA308.854_DECm0.515:8397,308.8458665418,-0.2540186746
tile_RA308.854_DECp0.485:1549,309.1433178612,0.1316073591
tile_RA308.854_DECp0.485:5838,308.6087226654,0.5517937362
tile_RA308.854_DECp0.485:7286,308.8349190294,0.6885521583
tile_RA308.854_DECp0.485:8847,308.4646105022,0.7144263528
tile_RA308.927_DECm4.515:1728,309.2606160801,-4.8067819087
tile_RA308.927_DECm4.515:6433,309.1560371531,-4.0716975375
tile_RA308.927_DECm5.515:3756,309.3755238825,-5.5540842078
tile_RA308.927_DECm5.515:4041,308.7893593282,-5.5242323628
tile_RA308.927_DECm6.515:5562,308.5313904405,-6.3530584352
tile_RA309.136_DECp73.474:1447,309.5156022704,73.2964026019
tile_RA309.261_DECp24.478:6357,309.54359828,24.3172554921
tile_RA309.799_DECp6.485:5855,310.0907626747,6.5711137702
tile_RA309.799_DECp6.485:9083,309.8267601923,6.9770988055
tile_RA309.799_DECp6.485:9621,309.8629143375,6.9253857451
tile_RA309.854_DECp0.485:5044,309.9162235694,0.4917247415
tile_RA309.854_DECp0.485:5088,310.1696796954,0.5011435687
tile_RA309.931_DECm5.515:3560,310.0221812541,-5.5764528806
tile_RA309.931_DECm5.515:7299,309.9844239894,-5.1734046897
tile_RA309.985_DECp65.543:121,310.1623548071,65.057433718
tile_RA309.985_DECp65.543:389,309.6360471083,65.0836929464
tile_RA309.985_DECp65.543:2522,309.0613099973,65.3391557643
tile_RA309.985_DECp65.543:4113,309.9648346143,65.5809875068
tile_RA309.985_DECp65.543:4300,309.0356452704,65.5837183786
tile_RA309.985_DECp65.543:5444,309.0266518153,65.7163309059
tile_RA309.985_DECp65.543:5581,310.691220731,65.7393869206
tile_RA309.985_DECp65.543:7438,310.1756180887,65.8687069232
tile_RA309.985_DECp66.543:488,309.6461561853,66.0959016374
tile_RA309.985_DECp67.543:956,310.3479472181,67.2294413942
tile_RA309.985_DECp67.543:1568,310.606832893,67.3578960155
tile_RA309.985_DECp67.543:1812,308.881376205,67.3886618329
tile_RA309.985_DECp67.543:2515,310.5549549615,67.4772443092
tile_RA309.985_DECp67.543:3715,310.663258204,67.6853264886
tile_RA309.985_DECp67.543:3716,310.6572147185,67.6822763735
tile_RA309.985_DECp67.543:4007,310.8955420567,67.6360646613
tile_RA31.234_DECp65.717:7169,32.3914193954,65.7063822171
tile_RA31.234_DECp66.717:3332,31.3632148726,66.5628841062
tile_RA31.234_DECp66.717:6960,31.2935546911,67.0811196861
tile_RA31.234_DECp67.717:6176,30.5412323994,67.8997724057
tile_RA31.393_DECp37.706:278,31.1523709124,37.2774302897
tile_RA31.586_DECm29.418:557,31.6966317871,-29.353330717
tile_RA31.617_DECp77.733:3930,33.6075698624,77.9266896876
tile_RA31.617_DECp78.733:3287,31.3108347743,79.1932600101
tile_RA31.617_DECp80.733:1396,30.7510857793,80.5038977952
tile_RA31.617_DECp80.733:3567,31.6363684592,81.0056535198
tile_RA31.754_DECm10.366:1290,32.0120991661,-10.2681029599
tile_RA31.754_DECm11.366:1067,32.1128980946,-11.1808911662
tile_RA31.754_DECm12.366:87,32.0236845461,-12.7836413475
tile_RA31.754_DECm13.366:1200,31.7783067346,-13.3073006516
tile_RA31.754_DECm13.366:1212,32.0234803021,-13.321213149
tile_RA31.754_DECm9.366:1348,31.7986848406,-9.239929004
tile_RA31.754_DECm9.366:1364,32.1249971664,-9.2698602119
tile_RA31.754_DECm9.366:1379,31.8015023573,-9.2416882057
tile_RA31.754_DECm9.366:1431,32.008110543,-9.2706059597
tile_RA31.754_DECm9.366:1515,32.0743063419,-9.3156390149
tile_RA31.816_DECm3.307:921,31.6270216576,-2.9528816245
tile_RA31.816_DECm3.307:1186,32.0101296042,-3.143859287
tile_RA31.816_DECm4.307:1033,32.0738590842,-4.3584668552
tile_RA31.816_DECm5.307:215,32.1722873412,-5.6212165672
tile_RA31.816_DECm5.307:416,31.7429135858,-5.4674479117
tile_RA31.816_DECm5.307:680,32.2220298277,-5.409350407
tile_RA31.816_DECm5.307:1111,32.2622612748,-5.2886950255
tile_RA31.816_DECm6.307:838,31.8756614811,-6.2203267055
tile_RA31.816_DECm7.307:70,31.9455306009,-7.7596016874
tile_RA31.816_DECm7.307:489,32.158011707,-7.3370226322
tile_RA31.816_DECm7.307:574,31.9229717227,-6.8828754757
tile_RA31.816_DECm7.307:1110,31.4253410226,-7.216002569
tile_RA31.859_DECm0.307:400,32.1647338676,-0.5024901181
tile_RA31.859_DECm0.307:452,32.2051840299,-0.459721786
tile_RA31.859_DECm1.307:456,32.0895493541,-1.4711713271
tile_RA31.859_DECm1.307:814,31.5033125326,-0.961057454
tile_RA31.859_DECm1.307:1313,32.2387784849,-1.3315720108
tile_RA31.859_DECp0.693:661,31.6658156933,1.0792241892
tile_RA31.859_DECp1.693:344,32.0332256839,1.4504023886
tile_RA31.859_DECp1.693:1003,31.587633157,1.9351458339
tile_RA31.859_DECp2.693:1001,31.8893239032,2.9819749084
tile_RA31.859_DECp2.693:1140,32.2239348247,2.8762389202
tile_RA31.903_DECp4.692:288,31.7035025378,4.3626807012
tile_RA31.903_DECp4.692:547,32.0278542975,4.5057263557
tile_RA31.903_DECp4.692:953,31.819826722,4.621250594
tile_RA31.903_DECp5.692:1277,32.2885149229,5.8236070328
tile_RA31.903_DECp6.692:337,31.786706633,6.4080871192
tile_RA31.903_DECp6.692:818,32.0902523609,7.0588794802
tile_RA31.903_DECp6.692:1183,31.6781827293,6.8325650282
tile_RA31.903_DECp7.692:1076,31.6727469081,8.0271385225
tile_RA31.903_DECp8.692:592,32.1767023941,8.5771397497
tile_RA31.903_DECp8.692:696,31.9167473251,9.1330065897
tile_RA31.903_DECp8.692:1207,31.9348537753,8.9863020877
tile_RA31.903_DECp8.692:1243,32.1125493088,8.9376543859
tile_RA31.903_DECp8.692:1257,32.0545607999,8.9354662115
tile_RA31.903_DECp8.692:1622,31.7514392786,8.682374866
tile_RA31.948_DECp10.692:370,31.5168687228,10.4519455607
tile_RA31.948_DECp10.692:1260,32.048737465,10.7754922733
tile_RA31.948_DECp12.692:447,31.5459159937,12.5121599681
tile_RA31.948_DECp13.692:451,32.2289812624,13.480300713
tile_RA31.948_DECp13.692:567,32.0586509483,13.5414754203
tile_RA31.948_DECp14.692:383,31.547025662,14.4302103409
tile_RA31.948_DECp14.692:484,31.5646882693,14.4930059029
tile_RA31.995_DECp16.692:277,32.0161447757,16.3353263179
tile_RA31.995_DECp16.692:425,32.3574749838,16.4149157568
tile_RA31.995_DECp16.692:1061,31.8124395372,16.6128051098
tile_RA31.995_DECp16.692:1235,31.8160636886,16.9912878896
tile_RA31.995_DECp16.692:1842,32.2936319077,16.6608511409
tile_RA31.995_DECp18.692:112,31.8083028103,18.2553468721
tile_RA31.995_DECp18.692:117,31.8090362789,18.2583705286
tile_RA31.995_DECp18.692:121,31.810712672,18.2642574811
tile_RA31.995_DECp18.692:135,31.8093224118,18.2694517343
tile_RA31.995_DECp18.692:1069,32.2147300478,18.8525048015
tile_RA31.995_DECp18.692:1321,32.0244471307,18.8764003986
tile_RA31.995_DECp18.692:1436,32.4077020418,18.8001468819
tile_RA31.995_DECp19.692:632,32.3170654372,19.5488181717
tile_RA31.995_DECp19.692:1174,32.2776554151,19.9782538291
tile_RA31.995_DECp20.692:910,31.7801884647,21.0569803013
tile_RA310.137_DECp42.499:2986,310.76123788,42.5187003645
tile_RA310.137_DECp42.499:3261,310.3424625159,42.5771125396
tile_RA310.137_DECp43.499:300,310.0601089009,43.0304953406
tile_RA310.137_DECp43.499:2772,309.9689447479,43.2803159411
tile_RA310.780_DECp59.501:3792,310.3315537744,59.4721000788
tile_RA310.780_DECp59.501:5480,311.3850386159,59.6601725835
tile_RA310.780_DECp59.501:7308,311.4485303147,59.8096168838
tile_RA310.780_DECp60.501:7074,310.8386491514,60.8912988042
tile_RA310.780_DECp61.501:192,310.6910398394,61.0202544545
tile_RA310.780_DECp61.501:3705,311.6904199352,61.3076166488
tile_RA310.780_DECp61.501:7072,310.2776260865,61.6241987469
tile_RA310.780_DECp61.501:8772,311.394502797,61.7237901277
tile_RA310.780_DECp61.501:10428,310.9164486844,61.8567619038
tile_RA311.100_DECp54.561:14341,311.6919068442,54.7575247069
tile_RA311.100_DECp54.561:17479,310.5334021435,54.8721392236
tile_RA311.136_DECp30.590:9669,311.6378772928,30.5591811533
tile_RA311.290_DECp78.634:877,310.845075048,78.3090110929
tile_RA311.290_DECp78.634:881,310.8209792189,78.3084072437
tile_RA311.290_DECp78.634:1303,311.8048298375,78.4313908981
tile_RA311.290_DECp78.634:2734,311.6802364696,78.5695166924
tile_RA311.290_DECp78.634:3676,311.2047927629,78.8275562299
tile_RA311.290_DECp78.634:4319,309.4860562765,78.6152347107
tile_RA311.854_DECp0.550:1849,311.822594582,0.2942657295
tile_RA311.854_DECp0.550:1885,311.8191302494,0.2998516412
tile_RA311.907_DECm5.450:808,312.2044795709,-5.8431329239
tile_RA311.907_DECm5.450:5315,311.488659488,-5.2617076472
tile_RA312.297_DECp30.590:597,312.407191425,30.1174340951
tile_RA312.297_DECp30.590:6062,312.6134533323,30.3684031133
tile_RA312.297_DECp30.590:18632,312.1759364537,30.9033313739
tile_RA312.457_DECp72.474:2569,313.368236318,72.8210443947
tile_RA312.457_DECp73.474:1575,312.7400089189,73.3375081103
tile_RA312.490_DECp23.548:2686,312.1293160157,23.2037595671
tile_RA312.490_DECp23.548:2732,312.1263707721,23.2031482034
tile_RA312.497_DECp64.543:4898,312.2286344001,64.6113880158
tile_RA312.497_DECp64.543:7658,313.2749289327,64.8561464952
tile_RA312.497_DECp64.543:8559,311.7882407426,64.7488446333
tile_RA312.497_DECp65.543:4183,312.0121500909,65.590792089
tile_RA312.497_DECp65.543:4336,312.0526705759,65.6125918315
tile_RA312.497_DECp65.543:4411,312.0448109525,65.6225853678
tile_RA312.497_DECp65.543:4865,312.5089893369,65.7971666635
tile_RA312.497_DECp65.543:5000,312.9763867624,65.7804885851
tile_RA312.497_DECp65.543:6173,312.4931817066,66.0229301004
tile_RA312.497_DECp67.543:236,312.2721352185,67.0812976606
tile_RA312.497_DECp67.543:2526,311.7309419511,67.450318165
tile_RA312.497_DECp67.543:2714,311.3269630377,67.4742162179
tile_RA312.497_DECp67.543:2941,313.6605479671,67.516158836
tile_RA312.497_DECp67.543:4655,312.5586229848,67.747083838
tile_RA312.497_DECp68.543:1936,312.3010564398,68.3441420127
tile_RA312.497_DECp68.543:2397,312.7673156494,68.4281841978
tile_RA312.497_DECp68.543:4678,313.3380182735,68.791831086
tile_RA312.497_DECp68.543:4695,313.3441085178,68.7890356003
tile_RA312.497_DECp68.543:6375,312.1226463797,68.9849154647
tile_RA312.607_DECp17.549:13228,312.4628252428,17.9604404162
tile_RA312.607_DECp18.549:3281,313.0211692388,18.2666199469
tile_RA312.607_DECp18.549:5950,312.9460181407,18.4506245731
tile_RA312.695_DECp48.572:4925,313.1655416652,48.3074826429
tile_RA312.695_DECp48.572:15234,312.1095700556,48.7735059655
tile_RA312.704_DECp11.549:2347,312.3028302296,11.279510281
tile_RA312.704_DECp11.549:7569,312.6811335483,11.889297472
