src_id,ra,dec
tile_RA146.681_DECp54.349:1244,147.3203430631,54.6280873411
tile_RA154.352_DECp54.280:623,153.7117240425,54.0980373668
tile_RA156.024_DECp54.280:1743,156.5897871029,54.3170511077
tile_RA163.685_DECp54.230:1872,164.417602715,54.2330495318
tile_RA210.314_DECp54.299:1518,210.4333971637,54.30262014
tile_RA303.213_DECp55.457:10452,302.9061620581,55.8222607097
tile_RA80.232_DECp58.159:1116,80.2388946642,57.8057218383
tile_RA124.026_DECp57.566:1415,124.634501056,57.9433202958
tile_RA167.188_DECp57.216:1213,168.0406266903,57.1233649904
tile_RA297.605_DECp59.370:928,297.7377516076,58.9631506592
tile_RA167.188_DECp59.216:655,167.8978280424,59.057069813
tile_RA181.835_DECp59.194:726,182.0325287447,58.9847611695
tile_RA184.763_DECp59.200:494,184.1294025859,58.95687717
tile_RA218.997_DECp59.386:1165,219.1671294806,59.3208391283
tile_RA218.997_DECp58.386:300,218.6541774048,58.0328995707
tile_RA273.458_DECp60.074:1868,273.0860860391,60.465709007
tile_RA299.628_DECp59.370:8941,299.3729057685,59.6035933752
tile_RA73.195_DECp60.308:2104,72.8730140574,60.0459923842
tile_RA98.245_DECp59.851:1155,98.5770986624,59.6132718486
tile_RA169.142_DECp60.216:1717,169.4901346125,60.3624732841
tile_RA217.033_DECp59.386:1225,216.7803750008,59.6725004909
tile_RA235.716_DECp59.496:1687,236.3598796557,59.7520650584
tile_RA240.650_DECp59.625:1874,240.0039922447,59.7899243366
tile_RA249.552_DECp59.768:2077,249.7734213644,59.9472047002
tile_RA249.552_DECp59.768:2511,249.7169146241,59.7905192282
tile_RA286.508_DECp60.226:5825,286.537102625,60.7189509877
tile_RA310.780_DECp61.501:10428,310.9164486844,61.8567619038
tile_RA113.149_DECp61.703:879,112.7151017009,61.4719223613
tile_RA134.861_DECp61.445:695,135.2596819415,61.2790171168
tile_RA242.628_DECp60.625:2463,241.7087453988,60.6982773459
tile_RA253.524_DECp61.768:999,254.071413071,61.6307682006
tile_RA253.524_DECp60.768:1749,253.2713021297,61.0862885805
tile_RA297.605_DECp62.370:2751,296.9838854476,62.1688649634
tile_RA308.750_DECp62.501:1690,309.2570616922,62.1534438436
tile_RA133.196_DECp63.464:284,132.9809336009,63.0890941237
tile_RA68.536_DECp64.318:3974,68.5138323498,64.2668544048
tile_RA145.895_DECp64.343:1434,145.5142120571,64.247060902
tile_RA171.163_DECp63.205:1130,171.6356758106,63.3947569909
tile_RA209.006_DECp63.291:801,209.4055679144,63.5984606605
tile_RA234.402_DECp63.528:1840,235.170454746,63.5469716459
tile_RA234.402_DECp63.528:1937,235.1889510314,63.4973779811
tile_RA260.077_DECp63.860:606,260.0085661543,63.557666687
tile_RA97.121_DECp64.960:3989,97.5005987396,65.0424861026
tile_RA115.589_DECp65.612:1072,115.034867471,65.3682743401
tile_RA118.011_DECp65.612:1266,117.3024287768,65.4781834675
tile_RA120.433_DECp65.612:2506,119.874419468,65.8261170324
tile_RA120.433_DECp64.612:1575,120.8896235787,65.0207665782
tile_RA120.433_DECp64.612:2187,121.1234782335,64.9337987029
tile_RA179.000_DECp65.194:1085,179.0305689861,65.6004723132
tile_RA204.221_DECp65.291:1708,203.2368823694,65.3084831553
tile_RA216.873_DECp65.394:726,216.7939211814,65.8217481805
tile_RA234.402_DECp65.528:792,234.8080035374,65.4097293315
tile_RA249.628_DECp65.686:954,250.1177916875,65.5155047168
tile_RA275.507_DECp66.043:1499,274.6446047567,65.9221016564
tile_RA275.507_DECp65.043:3441,276.5967632119,65.0861939941
tile_RA312.497_DECp64.543:7658,313.2749289327,64.8561464952
tile_RA350.055_DECp66.799:7025,350.7782743559,67.1032136602
tile_RA47.091_DECp66.614:6404,47.1647321638,67.0357586334
tile_RA81.648_DECp67.143:262,81.8983499553,66.6851018148
tile_RA118.011_DECp66.612:2288,117.1645049986,66.905425343
tile_RA130.788_DECp66.464:2208,131.9146047448,66.4837550404
tile_RA183.767_DECp66.194:765,184.9459792014,66.0488586482
tile_RA186.151_DECp66.194:823,185.7863029816,66.0341385437
tile_RA186.151_DECp66.194:856,184.9677074842,66.0584952274
tile_RA247.199_DECp65.686:1069,247.0618141369,66.1765760082
tile_RA247.199_DECp65.686:1267,246.6663195912,66.0947087033
tile_RA281.145_DECp66.223:4508,279.9888812428,66.2238018644
tile_RA68.536_DECp68.318:354,68.9310857969,67.8583114444
tile_RA73.515_DECp67.318:6675,72.9579085322,67.7532723944
tile_RA120.433_DECp67.612:2792,120.2374289753,67.7555482628
tile_RA234.402_DECp67.528:1955,234.1813489436,67.6457745077
tile_RA247.199_DECp67.686:1368,247.533703536,68.0744603581
tile_RA317.522_DECp67.543:3214,317.5159065377,67.9457203984
tile_RA317.522_DECp67.543:4809,318.2918196237,67.7055640528
tile_RA317.522_DECp67.543:5280,317.5272134474,67.6601255635
tile_RA317.522_DECp67.543:2949,318.546820512,67.46758597
tile_RA191.632_DECp70.200:131,191.9189605394,69.7627941465
tile_RA288.486_DECp70.259:3407,288.3584414664,70.4708425625
tile_RA133.227_DECp72.402:213,132.5985702866,71.975388859
tile_RA142.634_DECp71.402:1081,142.9669824462,71.3370899307
tile_RA227.520_DECp72.392:707,226.8412389243,72.2558296585
tile_RA227.520_DECp72.392:711,226.8534694565,72.2565465626
tile_RA227.520_DECp71.392:1889,227.5585931265,71.4144716468
tile_RA23.032_DECp71.766:10479,23.7035960465,72.1459035764
tile_RA65.643_DECp73.275:3934,64.7572049982,73.5266144178
tile_RA86.098_DECp73.040:4209,87.0807252577,73.0223553299
tile_RA122.961_DECp73.584:136,123.5237635129,73.1296091663
tile_RA12.906_DECp73.766:4506,12.5109561756,73.6064718208
tile_RA264.891_DECp73.024:2281,263.6506220313,73.1585508591
tile_RA358.516_DECp73.807:6589,358.3360107053,73.9048726318
tile_RA358.763_DECp73.807:6600,358.3360045213,73.9048714004
tile_RA341.009_DECp72.761:5576,340.89350225,72.7718416598
tile_RA355.133_DECp72.807:6537,353.9584878683,72.8169007337
tile_RA1.899_DECp74.807:9506,2.6325572104,75.2525268449
tile_RA207.179_DECp75.281:1120,208.9249990512,75.2044667899
tile_RA358.763_DECp74.807:9990,358.1912866266,75.2094472508
tile_RA74.504_DECp76.253:4867,75.9664520905,76.2470406248
tile_RA102.414_DECp76.932:377,102.0153480498,76.5300116988
tile_RA69.592_DECp78.253:1214,70.3008162201,77.9993633046
tile_RA102.414_DECp77.932:1238,100.5286643318,77.7809856588
tile_RA97.631_DECp77.932:1574,98.0490987855,77.8091296221
tile_RA159.439_DECp77.230:2057,159.0187462663,77.3361505646
tile_RA326.512_DECp77.634:3147,325.240854072,77.9139753505
tile_RA50.763_DECp76.536:5196,49.9534243647,76.7064305212
tile_RA74.504_DECp78.253:3451,72.7741292256,78.512323947
tile_RA88.065_DECp78.932:1416,89.2790467585,78.7813728887
tile_RA92.848_DECp77.932:2507,94.2199698523,78.3038087788
tile_RA173.012_DECp78.230:1174,172.9336100817,78.1898426235
tile_RA311.290_DECp78.634:1303,311.8048298375,78.4313908981
tile_RA311.290_DECp78.634:877,310.845075048,78.3090110929
tile_RA326.512_DECp78.634:4441,327.7927853861,78.6533662295
tile_RA340.729_DECp78.781:4063,340.6938687274,79.1334521091
tile_RA60.826_DECp78.536:4481,59.7949570049,78.8119324549
tile_RA142.229_DECp79.380:2539,139.5910901902,79.4999720826
tile_RA321.438_DECp80.634:4167,322.5025035047,80.5944995905
tile_RA326.512_DECp80.634:2970,328.3187425487,80.5054699784
tile_RA321.438_DECp79.634:3231,321.7280820098,79.9606414951
tile_RA351.009_DECp79.781:5568,350.2987280829,79.9139830256
tile_RA351.620_DECp79.807:5773,350.2987225015,79.9139819216
tile_RA50.763_DECp80.536:4521,51.5998239224,80.7372434512
tile_RA205.256_DECp83.200:1471,202.0836213883,82.9697320245
tile_RA213.107_DECp82.413:1041,211.6420396177,82.8412873268
tile_RA247.544_DECp82.855:2333,248.6299830455,83.060611446
tile_RA74.712_DECp83.144:1592,71.8977062239,82.9538396311
tile_RA213.107_DECp84.413:2335,208.5327354818,84.3260375494
tile_RA230.542_DECp84.413:1880,229.9248914962,84.6029829858
tile_RA230.542_DECp83.413:2189,229.9101058775,83.4454247386
tile_RA238.201_DECp83.855:346,235.4422967685,83.5577156419
tile_RA347.045_DECp84.742:774,348.6223282267,84.4374768468
tile_RA2.001_DECp85.807:1463,0.8222524943,85.648864422
tile_RA357.958_DECp85.742:2310,0.8223173859,85.6488675157
tile_RA339.904_DECp84.807:1687,342.7915261172,85.1583636307
tile_RA152.049_DECm24.605:1413,152.1338830322,-24.8119404798
tile_RA2.685_DECm23.304:539,2.3226522532,-23.5705310454
tile_RA145.512_DECm23.561:5378,145.487028214,-23.2236702158
tile_RA1.855_DECm13.207:1174,2.0404981723,-13.1972747754
tile_RA79.737_DECm12.843:3484,79.6046187284,-12.8353063023
tile_RA19.833_DECm11.263:292,20.1159520702,-11.438859725
tile_RA45.783_DECm11.408:403,45.613852407,-11.6482086599
tile_RA62.702_DECm11.638:548,63.146322888,-11.8768312105
tile_RA48.749_DECm10.488:1354,48.8801993836,-10.3978852588
tile_RA9.845_DECm11.233:763,10.1396460153,-11.3021838941
tile_RA205.805_DECm8.684:404,205.5030598369,-8.9928703669
tile_RA223.918_DECm8.591:1108,223.5301272193,-8.7674018774
tile_RA180.851_DECm7.807:1032,180.9889681824,-7.4496134806
tile_RA193.763_DECm7.854:641,194.1741810449,-7.9823808818
tile_RA204.798_DECm7.684:1637,204.7587545725,-7.4587340954
tile_RA216.904_DECm7.645:823,216.5221485514,-7.8547034813
tile_RA79.775_DECm7.844:1433,79.3786062698,-7.9585630349
tile_RA91.772_DECm8.012:809,91.5919279963,-8.3857516565
tile_RA141.812_DECm6.608:275,141.8379335775,-7.0143434634
tile_RA147.819_DECm6.661:2593,148.3093189493,-6.6839858034
tile_RA152.820_DECm6.705:509,152.8980444684,-6.9766099355
tile_RA206.812_DECm6.684:1481,206.872171433,-6.7432659378
tile_RA224.924_DECm6.591:932,224.8145746758,-6.8396813705
tile_RA231.937_DECm6.530:1176,231.756424037,-6.7202066938
tile_RA243.946_DECm6.392:355,243.9852700395,-6.8260655598
tile_RA253.940_DECm7.236:3756,254.1077466396,-7.1870596145
tile_RA25.823_DECm7.268:755,25.7330234472,-6.8312864689
tile_RA326.907_DECm6.339:2805,326.5736061317,-6.3185060389
tile_RA338.892_DECm6.257:1831,339.3811762389,-6.2208438354
tile_RA72.772_DECm6.762:883,72.5140691795,-6.9480049523
tile_RA103.773_DECm6.180:8684,103.9859945382,-6.2099740207
tile_RA105.785_DECm6.180:3561,105.9610154252,-6.4930330298
tile_RA0.851_DECm6.193:1129,1.0897565765,-5.9543541484
tile_RA13.839_DECm5.213:828,13.6832299856,-4.8578985528
tile_RA242.940_DECm5.392:4215,242.5778060227,-5.2002176989
tile_RA252.934_DECm6.236:7063,252.8806005187,-5.8592758189
tile_RA332.900_DECm5.294:2154,333.2547085372,-5.3180697814
tile_RA335.880_DECm5.257:1213,336.0108996264,-5.3213019272
tile_RA338.892_DECm5.257:1571,339.1616049242,-5.0359459496
tile_RA357.872_DECm5.196:325,358.1503803155,-5.5122470763
tile_RA35.800_DECm5.354:339,35.904749498,-5.6454432255
tile_RA48.791_DECm5.469:781,49.114655639,-5.1779189533
tile_RA51.805_DECm5.469:110,51.8850814545,-5.9109326619
tile_RA60.780_DECm5.607:518,60.7893318866,-5.8601851832
tile_RA63.795_DECm5.607:571,63.9314810678,-5.8844431065
tile_RA84.767_DECm5.928:1103,84.7709178407,-5.516791985
tile_RA98.778_DECm5.097:11190,98.9856814568,-4.8500770908
tile_RA12.835_DECm5.213:276,12.563001613,-5.5298621496
tile_RA19.831_DECm3.236:196,19.8757343431,-3.5808202789
tile_RA25.823_DECm4.268:688,26.2667891806,-4.3794590989
tile_RA313.916_DECm4.450:5074,314.3349025441,-4.2888087365
tile_RA31.816_DECm4.307:1033,32.0738590842,-4.3584668552
tile_RA343.880_DECm3.228:574,343.9011998919,-3.4351168767
tile_RA73.777_DECm3.762:2215,73.785978583,-3.5019386468
tile_RA247.859_DECm2.316:470,247.7788090052,-2.7331971875
tile_RA155.855_DECm0.743:1811,155.458216343,-0.7050274994
tile_RA183.857_DECm0.807:1565,183.9165198167,-0.7911156019
tile_RA186.857_DECm1.801:1470,186.5053524204461,-1.6617686648454717
tile_RA194.858_DECm0.787:580,194.4971473131,-0.9587945095
tile_RA228.860_DECm0.530:1245,229.1949054818,-0.7454933592
tile_RA231.860_DECm0.530:371,231.8633269303,-0.9303105065
tile_RA258.858_DECm1.155:4860,258.8331983837,-1.0584797423
tile_RA277.856_DECm1.903:1585,278.177642272,-1.9060262101
tile_RA307.854_DECm1.515:4284,308.2120081347,-1.5837356308
tile_RA319.854_DECm0.391:286,319.904125674,-0.8152384183
tile_RA108.855_DECm1.262:7655,108.669640416,-1.3405469974
tile_RA126.854_DECm1.485:4583,126.6822088772,-1.4919361726
tile_RA19.859_DECm0.236:288,19.5808712002,-0.5244280557
tile_RA211.859_DECp0.307:1207,211.7971002006,0.2411713817
tile_RA218.860_DECp0.355:926,219.1157033436,0.2234370461
tile_RA219.860_DECm0.645:2428,219.7820817989,-0.5586656995
tile_RA229.860_DECm0.530:2031,229.8344124813,-0.637046
tile_RA348.856_DECm0.208:874,348.9607874728,0.0777329731
tile_RA60.859_DECp0.392:1217,60.62068915886445,0.5870757562892779
tile_RA104.856_DECm0.181:7926,104.8543363489,-0.2234272705
tile_RA108.855_DECm0.262:10878,108.4343811101442,-0.1665161790318692
tile_RA120.854_DECp0.585:1152,120.7645646405,0.2619069735
tile_RA331.855_DECp0.706:1963,332.0468272316,0.8553485693
tile_RA5.857_DECp0.801:1213,5.7616506105,1.0556738541
tile_RA6.857_DECp1.801:968,7.2081761288,1.6953644376
tile_RA9.858_DECp0.801:737,9.6523167894,1.2383255211
tile_RA343.855_DECp2.772:79,343.6658215138,2.3174791426
tile_RA67.859_DECp2.316:631,67.7359990436,2.0492515478
tile_RA7.858_DECp2.801:1147,7.9196518035,3.0536350074
tile_RA91.857_DECp1.987:7198,91.6550831372,2.3631261305
tile_RA106.991_DECp2.705:5138,107.272164879,2.5267609897
tile_RA116.988_DECp2.551:3586,117.2865296573,2.4473531716
tile_RA118.990_DECp2.551:3811,118.7891990001,2.6632895201
tile_RA119.991_DECp3.551:1660,119.7996165482,3.2635076875
tile_RA119.991_DECp2.551:2996,119.6507898837,2.7856211716
tile_RA240.780_DECp4.607:1606,240.6453975171,4.4967838142
tile_RA118.990_DECp3.551:4680,118.8568958215,3.7969281034
tile_RA118.990_DECp4.551:554,119.0615865266,4.1377572973
tile_RA177.872_DECp5.196:1231,178.3331371449,5.3514546682
tile_RA185.839_DECp5.199:906,185.6522776956,5.1349375899
tile_RA197.823_DECp5.236:1650,197.4482634749,5.2034510271
tile_RA225.811_DECp5.409:927,226.2005712998,5.235816192
tile_RA239.776_DECp5.607:1239,239.6335536957,5.3872929777
tile_RA239.776_DECp5.607:3543,239.5894442151,5.7491812191
tile_RA240.780_DECp4.607:2645,240.686672993,4.9342800416
tile_RA30.896_DECp5.692:982,30.5523037654,5.991104445
tile_RA32.910_DECp5.692:1163,32.6241799178,5.8913375462
tile_RA54.923_DECp5.463:1140,55.0463264768,5.8272920738
tile_RA8.875_DECp5.801:421,8.5129905537,5.5485477029
tile_RA96.935_DECp4.902:9823,96.7222165128,5.3264031386
tile_RA98.946_DECp5.902:7424,99.2085660046,5.8926576482
tile_RA120.922_DECp5.585:875,120.7723852268,5.2359186433
tile_RA133.916_DECp5.450:2206,133.8897035489,5.5357624457
tile_RA162.876_DECp6.228:1553,163.048475356,6.361998106
tile_RA181.856_DECp7.193:393,182.100251089,6.9736756615
tile_RA18.879_DECp6.764:933,18.5067000393,6.7157359211
tile_RA229.796_DECp7.469:796,229.652035797,7.2187204811
tile_RA240.780_DECp6.607:3933,240.5761501086,6.5936187293
tile_RA248.786_DECp6.683:2793,248.3654989224,6.6010177728
tile_RA320.805_DECp6.608:3198,321.0924945843,6.9159139641
tile_RA349.840_DECp6.792:455,349.8087888427,6.5486770253
tile_RA36.904_DECp7.645:171,36.9977151487,7.2459831444
tile_RA62.940_DECp6.392:664,62.8613845379,6.2409461341
tile_RA63.946_DECp6.392:420,63.8056502021,6.0784286672
tile_RA77.930_DECp6.154:5151,77.5962969397,6.2173343369
tile_RA78.935_DECp7.154:5135,79.1642844307,7.1773858836
tile_RA93.953_DECp5.986:10760,93.6568602531,6.1060299917
tile_RA13.877_DECp7.787:1298,14.3323231956,7.8804655279
tile_RA19.886_DECp8.764:670,19.7011190018,8.6399046319
tile_RA223.802_DECp7.409:2267,223.5700742346,7.3901914862
tile_RA229.796_DECp7.469:2873,229.8563190353,7.5231927562
tile_RA44.924_DECp7.591:831,44.8620956945,7.503205845
tile_RA162.886_DECp10.228:461,162.4942727632,9.9708205892
tile_RA163.905_DECp9.228:1216,163.8157102894,9.6417119411
tile_RA205.787_DECp9.268:1687,205.5727196907,9.2451529579
tile_RA331.813_DECp8.705:2669,331.5949784842,8.9956640129
tile_RA337.822_DECp8.743:2203,338.2162168433,8.821210488
tile_RA158.941_DECp11.257:360,158.5927300632,11.0189862714
tile_RA203.748_DECp11.268:1657,203.7681419858,11.3164679276
tile_RA241.710_DECp10.607:99,241.8605101255,10.1359325443
tile_RA325.755_DECp10.660:3143,326.1227818489,10.6043465037
tile_RA179.815_DECp11.193:1136,179.6842942335,11.4183031829
tile_RA17.864_DECp12.764:743,17.9522047499,12.6392901487
tile_RA200.823_DECp11.236:966,200.8463347208,11.6226488129
tile_RA204.767_DECp12.268:469,205.1238371262,12.0660974833
tile_RA213.811_DECp11.307:962,213.9167033558,11.7480155084
tile_RA225.783_DECp11.408:2269,225.3818125424,11.4241004245
tile_RA269.596_DECp12.060:9623,269.5574035557,12.1956858505
tile_RA30.923_DECp12.692:781,30.9138516721,12.6356112633
tile_RA325.755_DECp12.660:796,325.8708872173,12.3019230286
tile_RA350.848_DECp12.792:741,351.3215614628,12.6500493213
tile_RA52.038_DECp12.530:525,52.0067373398,12.4186854305
tile_RA66.993_DECp12.315:1882,67.319577915,12.5666556645
tile_RA110.017_DECp11.737:2925,109.6285326231,11.5747216915
tile_RA111.039_DECp11.737:6758,111.2672551418,12.139740648
tile_RA111.039_DECp11.737:8073,111.256641281,11.965049831
tile_RA122.001_DECp11.584:3206,121.7148348705,11.7336913913
tile_RA11.846_DECp12.787:156,11.6801605767,12.3975932554
tile_RA139.966_DECp13.391:1733,140.3961983378,13.4086463627
tile_RA193.820_DECp13.213:1083,193.8177837855,13.503058954
tile_RA312.704_DECp13.549:1801,312.7190928987,13.2127557497
tile_RA320.766_DECp13.608:3752,320.5951171971,13.946753329
tile_RA324.730_DECp13.660:530,324.5480821397,13.2530406492
tile_RA32.973_DECp13.692:1095,33.2127746169,13.9975962661
tile_RA54.976_DECp12.463:1122,54.6469690604,12.7715433095
tile_RA69.040_DECp13.315:1081,69.0757634481,13.1765446204
tile_RA19.914_DECp14.764:1377,19.6515915625,14.6948904975
tile_RA217.703_DECp15.354:647,217.7579093847,15.1952664303
tile_RA38.988_DECp13.645:917,39.0083294689,14.0438360473
tile_RA174.742_DECp16.169:708,174.6923326899,16.602085725
tile_RA217.703_DECp15.354:1812,218.1063880534,15.3681999665
tile_RA235.646_DECp16.535:183,235.7751215417,16.1157173029
tile_RA265.596_DECp16.927:1618,265.6083173845,16.6294773827
tile_RA128.063_DECp15.514:2120,128.1302381913,15.6682078433
tile_RA160.051_DECp17.257:1289,159.5478698217,17.3420671963
tile_RA173.696_DECp17.169:1104,173.6371756712,17.4167108276
tile_RA173.696_DECp17.169:1239,173.42480171,17.1143162056
tile_RA174.742_DECp17.169:1139,174.6661562073,17.3857811317
tile_RA175.789_DECp17.169:1013,175.5377525954,17.3505228318
tile_RA177.882_DECp17.169:1116,177.5944035728,17.2065201559
tile_RA217.703_DECp17.354:1538,217.2812103572,17.4821122411
tile_RA241.631_DECp17.606:2815,242.0407507632,17.7729469377
tile_RA255.708_DECp17.761:5195,255.4235096876,17.8576399069
tile_RA271.595_DECp17.011:13071,271.5997882546,17.4230824987
tile_RA318.626_DECp17.608:7990,318.6489522441,17.8737666395
tile_RA324.647_DECp17.660:1097,324.3635028727,17.3552384629
tile_RA117.141_DECp17.658:2481,117.3181238147,17.5719899228
tile_RA118.191_DECp17.658:206,118.0793905354,17.2042318983
tile_RA130.160_DECp17.514:2504,129.8903075678,17.5676944289
tile_RA134.045_DECp16.449:1408,134.1319244945,16.7310393653
tile_RA0.805_DECp18.807:459,0.6887681148,18.528231461
tile_RA141.074_DECp18.391:423,140.809044222,18.1184594875
tile_RA141.074_DECp18.391:895,141.1765872168,18.8343449859
tile_RA144.957_DECp18.339:1352,144.6964546126,18.3474596653
tile_RA146.004_DECp19.339:582,145.789529053,19.230583658
tile_RA271.595_DECp18.011:11905,271.8629563843,18.2938007466
tile_RA28.082_DECp18.732:1689,28.2783942051,18.7157595847
tile_RA323.592_DECp18.660:2862,323.5010302043,18.5885987583
tile_RA323.592_DECp18.660:3102,323.6307365289,18.6217044501
tile_RA330.671_DECp18.705:2495,331.1636159835,18.6536555819
tile_RA345.890_DECp18.772:483,345.6046732005,18.4842417893
tile_RA354.777_DECp17.804:1837,354.5507654372,18.0665752678
tile_RA35.907_DECp18.645:284,35.8260835293,18.287426079
tile_RA40.129_DECp18.645:723,40.1605664173,18.4362519105
tile_RA67.047_DECp18.315:2021,66.9026553959,18.2285359633
tile_RA79.063_DECp18.153:3723,78.5945063668,18.046843425
tile_RA99.167_DECp18.901:6922,98.9514671282,18.8836018634
tile_RA116.092_DECp18.658:2365,115.8317630044,18.5946779755
tile_RA127.015_DECp18.514:618,126.8898597658,18.2165912135
tile_RA138.978_DECp18.391:1436,138.5376959515,18.6621411635
tile_RA235.646_DECp19.535:1658,235.8747194774,19.8164358053
tile_RA270.543_DECp19.011:10424,270.2767663386,19.4038791549
tile_RA344.834_DECp19.772:2426,344.5866976718,19.7592013913
tile_RA349.805_DECp20.792:411,350.1620879893,20.4365247479
tile_RA55.020_DECp19.463:2446,55.1814577095,19.4509261984
tile_RA80.116_DECp19.153:7430,80.4829207449,19.4965139198
tile_RA8.946_DECp19.801:2084,8.653702804,19.8059508948
tile_RA140.026_DECp19.391:1819,140.5051281607,19.4566558774
tile_RA12.861_DECp19.787:1302,12.9324246223,20.0138552242
tile_RA170.918_DECp21.205:420,171.0798248993,21.0493665188
tile_RA184.927_DECp22.194:440,184.4944240374,21.9838384435
tile_RA242.045_DECp21.612:1803,241.7605444994,21.5284944427
tile_RA255.013_DECp21.781:4525,255.3295311274,21.7639633803
tile_RA331.727_DECp20.705:3714,331.7377561706,20.9178547261
tile_RA156.906_DECp22.257:1067,156.4502505933,22.4872138286
tile_RA191.387_DECp23.204:183,191.5950291431,22.8998934654
tile_RA197.849_DECp23.224:721,197.3272826921,23.1273140336
tile_RA197.849_DECp23.224:1113,197.7409340944,23.2648527494
tile_RA220.441_DECp23.398:677,220.1211357239,23.1756838776
tile_RA228.002_DECp23.463:713,227.6240320884,23.2926062293
tile_RA60.670_DECp22.409:818,60.6205630262,22.1418708817
tile_RA99.711_DECp21.879:9990,99.8352374905,22.0448962475
tile_RA8.404_DECp22.800:1229,8.7402863174,22.7671192237
tile_RA139.686_DECp22.404:710,139.7715990897,22.8112658373
tile_RA150.442_DECp23.297:1231,149.9811891662,23.3539878049
tile_RA151.531_DECp24.297:1147,151.982069312,24.3528734982
tile_RA163.369_DECp23.226:968,163.588808832,23.427055404
