plate_id,plate_tile_idx,tile_id,ra_deg,dec_deg,size_arcmin,survey
XE002,0,tile_RA2.001_DECp82.807,2.001000,82.807000,60,dss1-red
XE002,1,tile_RA2.001_DECp83.807,2.001000,83.807000,60,dss1-red
XE002,2,tile_RA2.001_DECp84.807,2.001000,84.807000,60,dss1-red
XE002,3,tile_RA2.001_DECp85.807,2.001000,85.807000,60,dss1-red
XE002,4,tile_RA2.001_DECp86.807,2.001000,86.807000,60,dss1-red
XE002,5,tile_RA13.049_DECp83.807,13.049000,83.807000,60,dss1-red
XE002,6,tile_RA13.049_DECp84.807,13.049000,84.807000,60,dss1-red
XE002,7,tile_RA13.049_DECp85.807,13.049000,85.807000,60,dss1-red
XE002,8,tile_RA13.049_DECp86.807,13.049000,86.807000,60,dss1-red
XE002,9,tile_RA24.098_DECp84.807,24.098000,84.807000,60,dss1-red
XE002,10,tile_RA24.098_DECp85.807,24.098000,85.807000,60,dss1-red
XE002,11,tile_RA339.904_DECp84.807,339.904000,84.807000,60,dss1-red
XE002,12,tile_RA339.904_DECp85.807,339.904000,85.807000,60,dss1-red
XE002,13,tile_RA350.952_DECp83.807,350.952000,83.807000,60,dss1-red
XE002,14,tile_RA350.952_DECp84.807,350.952000,84.807000,60,dss1-red
XE002,15,tile_RA350.952_DECp85.807,350.952000,85.807000,60,dss1-red
XE002,16,tile_RA350.952_DECp86.807,350.952000,86.807000,60,dss1-red
XE003,0,tile_RA23.391_DECp84.609,23.391000,84.609000,60,dss1-red
XE003,1,tile_RA23.391_DECp85.609,23.391000,85.609000,60,dss1-red
XE003,2,tile_RA34.035_DECp83.609,34.035000,83.609000,60,dss1-red
XE003,3,tile_RA34.035_DECp84.609,34.035000,84.609000,60,dss1-red
XE003,4,tile_RA34.035_DECp85.609,34.035000,85.609000,60,dss1-red
XE003,5,tile_RA34.035_DECp86.609,34.035000,86.609000,60,dss1-red
XE003,6,tile_RA44.679_DECp82.609,44.679000,82.609000,60,dss1-red
XE003,7,tile_RA44.679_DECp83.609,44.679000,83.609000,60,dss1-red
XE003,8,tile_RA44.679_DECp84.609,44.679000,84.609000,60,dss1-red
XE003,9,tile_RA44.679_DECp85.609,44.679000,85.609000,60,dss1-red
XE003,10,tile_RA44.679_DECp86.609,44.679000,86.609000,60,dss1-red
XE003,11,tile_RA55.322_DECp83.609,55.322000,83.609000,60,dss1-red
XE003,12,tile_RA55.322_DECp84.609,55.322000,84.609000,60,dss1-red
XE003,13,tile_RA55.322_DECp85.609,55.322000,85.609000,60,dss1-red
XE003,14,tile_RA55.322_DECp86.609,55.322000,86.609000,60,dss1-red
XE003,15,tile_RA65.966_DECp84.609,65.966000,84.609000,60,dss1-red
XE003,16,tile_RA65.966_DECp85.609,65.966000,85.609000,60,dss1-red
XE004,0,tile_RA64.911_DECp84.144,64.911000,84.144000,60,dss1-red
XE004,1,tile_RA64.911_DECp85.144,64.911000,85.144000,60,dss1-red
XE004,2,tile_RA74.712_DECp83.144,74.712000,83.144000,60,dss1-red
XE004,3,tile_RA74.712_DECp84.144,74.712000,84.144000,60,dss1-red
XE004,4,tile_RA74.712_DECp85.144,74.712000,85.144000,60,dss1-red
XE004,5,tile_RA74.712_DECp86.144,74.712000,86.144000,60,dss1-red
XE004,6,tile_RA84.513_DECp82.144,84.513000,82.144000,60,dss1-red
XE004,7,tile_RA84.513_DECp83.144,84.513000,83.144000,60,dss1-red
XE004,8,tile_RA84.513_DECp84.144,84.513000,84.144000,60,dss1-red
XE004,9,tile_RA84.513_DECp85.144,84.513000,85.144000,60,dss1-red
XE004,10,tile_RA84.513_DECp86.144,84.513000,86.144000,60,dss1-red
XE004,11,tile_RA94.314_DECp83.144,94.314000,83.144000,60,dss1-red
XE004,12,tile_RA94.314_DECp84.144,94.314000,84.144000,60,dss1-red
XE004,13,tile_RA94.314_DECp85.144,94.314000,85.144000,60,dss1-red
XE004,14,tile_RA94.314_DECp86.144,94.314000,86.144000,60,dss1-red
XE004,15,tile_RA104.115_DECp84.144,104.115000,84.144000,60,dss1-red
XE004,16,tile_RA104.115_DECp85.144,104.115000,85.144000,60,dss1-red
XE005,0,tile_RA102.972_DECp83.636,102.972000,83.636000,60,dss1-red
XE005,1,tile_RA102.972_DECp84.636,102.972000,84.636000,60,dss1-red
XE005,2,tile_RA111.994_DECp82.636,111.994000,82.636000,60,dss1-red
XE005,3,tile_RA111.994_DECp83.636,111.994000,83.636000,60,dss1-red
XE005,4,tile_RA111.994_DECp84.636,111.994000,84.636000,60,dss1-red
XE005,5,tile_RA111.994_DECp85.636,111.994000,85.636000,60,dss1-red
XE005,6,tile_RA121.015_DECp81.636,121.015000,81.636000,60,dss1-red
XE005,7,tile_RA121.015_DECp82.636,121.015000,82.636000,60,dss1-red
XE005,8,tile_RA121.015_DECp83.636,121.015000,83.636000,60,dss1-red
XE005,9,tile_RA121.015_DECp84.636,121.015000,84.636000,60,dss1-red
XE005,10,tile_RA121.015_DECp85.636,121.015000,85.636000,60,dss1-red
XE005,11,tile_RA130.037_DECp82.636,130.037000,82.636000,60,dss1-red
XE005,12,tile_RA130.037_DECp83.636,130.037000,83.636000,60,dss1-red
XE005,13,tile_RA130.037_DECp84.636,130.037000,84.636000,60,dss1-red
XE005,14,tile_RA130.037_DECp85.636,130.037000,85.636000,60,dss1-red
XE005,15,tile_RA139.058_DECp83.636,139.058000,83.636000,60,dss1-red
XE005,16,tile_RA139.058_DECp84.636,139.058000,84.636000,60,dss1-red
XE006,0,tile_RA138.092_DECp83.283,138.092000,83.283000,60,dss1-red
XE006,1,tile_RA138.092_DECp84.283,138.092000,84.283000,60,dss1-red
XE006,2,tile_RA146.642_DECp82.283,146.642000,82.283000,60,dss1-red
XE006,3,tile_RA146.642_DECp83.283,146.642000,83.283000,60,dss1-red
XE006,4,tile_RA146.642_DECp84.283,146.642000,84.283000,60,dss1-red
XE006,5,tile_RA146.642_DECp85.283,146.642000,85.283000,60,dss1-red
XE006,6,tile_RA155.191_DECp81.283,155.191000,81.283000,60,dss1-red
XE006,7,tile_RA155.191_DECp82.283,155.191000,82.283000,60,dss1-red
XE006,8,tile_RA155.191_DECp83.283,155.191000,83.283000,60,dss1-red
XE006,9,tile_RA155.191_DECp84.283,155.191000,84.283000,60,dss1-red
XE006,10,tile_RA155.191_DECp85.283,155.191000,85.283000,60,dss1-red
XE006,11,tile_RA163.741_DECp82.283,163.741000,82.283000,60,dss1-red
XE006,12,tile_RA163.741_DECp83.283,163.741000,83.283000,60,dss1-red
XE006,13,tile_RA163.741_DECp84.283,163.741000,84.283000,60,dss1-red
XE006,14,tile_RA163.741_DECp85.283,163.741000,85.283000,60,dss1-red
XE006,15,tile_RA172.291_DECp83.283,172.291000,83.283000,60,dss1-red
XE006,16,tile_RA172.291_DECp84.283,172.291000,84.283000,60,dss1-red
XE007,0,tile_RA171.471_DECp83.200,171.471000,83.200000,60,dss1-red
XE007,1,tile_RA171.471_DECp84.200,171.471000,84.200000,60,dss1-red
XE007,2,tile_RA179.917_DECp82.200,179.917000,82.200000,60,dss1-red
XE007,3,tile_RA179.917_DECp83.200,179.917000,83.200000,60,dss1-red
XE007,4,tile_RA179.917_DECp84.200,179.917000,84.200000,60,dss1-red
XE007,5,tile_RA179.917_DECp85.200,179.917000,85.200000,60,dss1-red
XE007,6,tile_RA188.364_DECp81.200,188.364000,81.200000,60,dss1-red
XE007,7,tile_RA188.364_DECp82.200,188.364000,82.200000,60,dss1-red
XE007,8,tile_RA188.364_DECp83.200,188.364000,83.200000,60,dss1-red
XE007,9,tile_RA188.364_DECp84.200,188.364000,84.200000,60,dss1-red
XE007,10,tile_RA188.364_DECp85.200,188.364000,85.200000,60,dss1-red
XE007,11,tile_RA196.810_DECp82.200,196.810000,82.200000,60,dss1-red
XE007,12,tile_RA196.810_DECp83.200,196.810000,83.200000,60,dss1-red
XE007,13,tile_RA196.810_DECp84.200,196.810000,84.200000,60,dss1-red
XE007,14,tile_RA196.810_DECp85.200,196.810000,85.200000,60,dss1-red
XE007,15,tile_RA205.256_DECp83.200,205.256000,83.200000,60,dss1-red
XE007,16,tile_RA205.256_DECp84.200,205.256000,84.200000,60,dss1-red
XE008,0,tile_RA204.390_DECp83.413,204.390000,83.413000,60,dss1-red
XE008,1,tile_RA204.390_DECp84.413,204.390000,84.413000,60,dss1-red
XE008,2,tile_RA213.107_DECp82.413,213.107000,82.413000,60,dss1-red
XE008,3,tile_RA213.107_DECp83.413,213.107000,83.413000,60,dss1-red
XE008,4,tile_RA213.107_DECp84.413,213.107000,84.413000,60,dss1-red
XE008,5,tile_RA213.107_DECp85.413,213.107000,85.413000,60,dss1-red
XE008,6,tile_RA221.825_DECp81.413,221.825000,81.413000,60,dss1-red
XE008,7,tile_RA221.825_DECp82.413,221.825000,82.413000,60,dss1-red
XE008,8,tile_RA221.825_DECp83.413,221.825000,83.413000,60,dss1-red
XE008,9,tile_RA221.825_DECp84.413,221.825000,84.413000,60,dss1-red
XE008,10,tile_RA221.825_DECp85.413,221.825000,85.413000,60,dss1-red
XE008,11,tile_RA230.542_DECp82.413,230.542000,82.413000,60,dss1-red
XE008,12,tile_RA230.542_DECp83.413,230.542000,83.413000,60,dss1-red
XE008,13,tile_RA230.542_DECp84.413,230.542000,84.413000,60,dss1-red
XE008,14,tile_RA230.542_DECp85.413,230.542000,85.413000,60,dss1-red
XE008,15,tile_RA239.260_DECp83.413,239.260000,83.413000,60,dss1-red
XE008,16,tile_RA239.260_DECp84.413,239.260000,84.413000,60,dss1-red
XE009,0,tile_RA238.201_DECp83.855,238.201000,83.855000,60,dss1-red
XE009,1,tile_RA238.201_DECp84.855,238.201000,84.855000,60,dss1-red
XE009,2,tile_RA247.544_DECp82.855,247.544000,82.855000,60,dss1-red
XE009,3,tile_RA247.544_DECp83.855,247.544000,83.855000,60,dss1-red
XE009,4,tile_RA247.544_DECp84.855,247.544000,84.855000,60,dss1-red
XE009,5,tile_RA247.544_DECp85.855,247.544000,85.855000,60,dss1-red
XE009,6,tile_RA256.886_DECp81.855,256.886000,81.855000,60,dss1-red
XE009,7,tile_RA256.886_DECp82.855,256.886000,82.855000,60,dss1-red
XE009,8,tile_RA256.886_DECp83.855,256.886000,83.855000,60,dss1-red
XE009,9,tile_RA256.886_DECp84.855,256.886000,84.855000,60,dss1-red
XE009,10,tile_RA256.886_DECp85.855,256.886000,85.855000,60,dss1-red
XE009,11,tile_RA266.228_DECp82.855,266.228000,82.855000,60,dss1-red
XE009,12,tile_RA266.228_DECp83.855,266.228000,83.855000,60,dss1-red
XE009,13,tile_RA266.228_DECp84.855,266.228000,84.855000,60,dss1-red
XE009,14,tile_RA266.228_DECp85.855,266.228000,85.855000,60,dss1-red
XE009,15,tile_RA275.570_DECp83.855,275.570000,83.855000,60,dss1-red
XE009,16,tile_RA275.570_DECp84.855,275.570000,84.855000,60,dss1-red
XE010,0,tile_RA274.419_DECp84.372,274.419000,84.372000,60,dss1-red
XE010,1,tile_RA274.419_DECp85.372,274.419000,85.372000,60,dss1-red
XE010,2,tile_RA284.617_DECp83.372,284.617000,83.372000,60,dss1-red
XE010,3,tile_RA284.617_DECp84.372,284.617000,84.372000,60,dss1-red
XE010,4,tile_RA284.617_DECp85.372,284.617000,85.372000,60,dss1-red
XE010,5,tile_RA284.617_DECp86.372,284.617000,86.372000,60,dss1-red
XE010,6,tile_RA294.814_DECp82.372,294.814000,82.372000,60,dss1-red
XE010,7,tile_RA294.814_DECp83.372,294.814000,83.372000,60,dss1-red
XE010,8,tile_RA294.814_DECp84.372,294.814000,84.372000,60,dss1-red
XE010,9,tile_RA294.814_DECp85.372,294.814000,85.372000,60,dss1-red
XE010,10,tile_RA294.814_DECp86.372,294.814000,86.372000,60,dss1-red
XE010,11,tile_RA305.012_DECp83.372,305.012000,83.372000,60,dss1-red
XE010,12,tile_RA305.012_DECp84.372,305.012000,84.372000,60,dss1-red
XE010,13,tile_RA305.012_DECp85.372,305.012000,85.372000,60,dss1-red
XE010,14,tile_RA305.012_DECp86.372,305.012000,86.372000,60,dss1-red
XE010,15,tile_RA315.209_DECp84.372,315.209000,84.372000,60,dss1-red
XE010,16,tile_RA315.209_DECp85.372,315.209000,85.372000,60,dss1-red
XE011,0,tile_RA314.306_DECp84.742,314.306000,84.742000,60,dss1-red
XE011,1,tile_RA314.306_DECp85.742,314.306000,85.742000,60,dss1-red
XE011,2,tile_RA325.219_DECp83.742,325.219000,83.742000,60,dss1-red
XE011,3,tile_RA325.219_DECp84.742,325.219000,84.742000,60,dss1-red
XE011,4,tile_RA325.219_DECp85.742,325.219000,85.742000,60,dss1-red
XE011,5,tile_RA325.219_DECp86.742,325.219000,86.742000,60,dss1-red
XE011,6,tile_RA336.132_DECp82.742,336.132000,82.742000,60,dss1-red
XE011,7,tile_RA336.132_DECp83.742,336.132000,83.742000,60,dss1-red
XE011,8,tile_RA336.132_DECp84.742,336.132000,84.742000,60,dss1-red
XE011,9,tile_RA336.132_DECp85.742,336.132000,85.742000,60,dss1-red
XE011,10,tile_RA336.132_DECp86.742,336.132000,86.742000,60,dss1-red
XE011,11,tile_RA347.045_DECp83.742,347.045000,83.742000,60,dss1-red
XE011,12,tile_RA347.045_DECp84.742,347.045000,84.742000,60,dss1-red
XE011,13,tile_RA347.045_DECp85.742,347.045000,85.742000,60,dss1-red
XE011,14,tile_RA347.045_DECp86.742,347.045000,86.742000,60,dss1-red
XE011,15,tile_RA357.958_DECp84.742,357.958000,84.742000,60,dss1-red
XE011,16,tile_RA357.958_DECp85.742,357.958000,85.742000,60,dss1-red
XE012,0,tile_RA1.923_DECp76.807,1.923000,76.807000,60,dss1-red
XE012,1,tile_RA1.923_DECp77.807,1.923000,77.807000,60,dss1-red
XE012,2,tile_RA1.923_DECp78.807,1.923000,78.807000,60,dss1-red
XE012,3,tile_RA1.923_DECp79.807,1.923000,79.807000,60,dss1-red
XE012,4,tile_RA1.923_DECp80.807,1.923000,80.807000,60,dss1-red
XE012,5,tile_RA7.075_DECp77.807,7.075000,77.807000,60,dss1-red
XE012,6,tile_RA7.075_DECp78.807,7.075000,78.807000,60,dss1-red
XE012,7,tile_RA7.075_DECp79.807,7.075000,79.807000,60,dss1-red
XE012,8,tile_RA7.075_DECp80.807,7.075000,80.807000,60,dss1-red
XE012,9,tile_RA12.226_DECp78.807,12.226000,78.807000,60,dss1-red
XE012,10,tile_RA12.226_DECp79.807,12.226000,79.807000,60,dss1-red
XE012,11,tile_RA351.620_DECp78.807,351.620000,78.807000,60,dss1-red
XE012,12,tile_RA351.620_DECp79.807,351.620000,79.807000,60,dss1-red
XE012,13,tile_RA356.771_DECp77.807,356.771000,77.807000,60,dss1-red
XE012,14,tile_RA356.771_DECp78.807,356.771000,78.807000,60,dss1-red
XE012,15,tile_RA356.771_DECp79.807,356.771000,79.807000,60,dss1-red
XE012,16,tile_RA356.771_DECp80.807,356.771000,80.807000,60,dss1-red
XE013,0,tile_RA16.262_DECp78.733,16.262000,78.733000,60,dss1-red
XE013,1,tile_RA16.262_DECp79.733,16.262000,79.733000,60,dss1-red
XE013,2,tile_RA21.380_DECp77.733,21.380000,77.733000,60,dss1-red
XE013,3,tile_RA21.380_DECp78.733,21.380000,78.733000,60,dss1-red
XE013,4,tile_RA21.380_DECp79.733,21.380000,79.733000,60,dss1-red
XE013,5,tile_RA21.380_DECp80.733,21.380000,80.733000,60,dss1-red
XE013,6,tile_RA26.498_DECp76.733,26.498000,76.733000,60,dss1-red
XE013,7,tile_RA26.498_DECp77.733,26.498000,77.733000,60,dss1-red
XE013,8,tile_RA26.498_DECp78.733,26.498000,78.733000,60,dss1-red
XE013,9,tile_RA26.498_DECp79.733,26.498000,79.733000,60,dss1-red
XE013,10,tile_RA26.498_DECp80.733,26.498000,80.733000,60,dss1-red
XE013,11,tile_RA31.617_DECp77.733,31.617000,77.733000,60,dss1-red
XE013,12,tile_RA31.617_DECp78.733,31.617000,78.733000,60,dss1-red
XE013,13,tile_RA31.617_DECp79.733,31.617000,79.733000,60,dss1-red
XE013,14,tile_RA31.617_DECp80.733,31.617000,80.733000,60,dss1-red
XE013,15,tile_RA36.735_DECp78.733,36.735000,78.733000,60,dss1-red
XE013,16,tile_RA36.735_DECp79.733,36.735000,79.733000,60,dss1-red
XE014,0,tile_RA40.700_DECp78.536,40.700000,78.536000,60,dss1-red
XE014,1,tile_RA40.700_DECp79.536,40.700000,79.536000,60,dss1-red
XE014,2,tile_RA45.732_DECp77.536,45.732000,77.536000,60,dss1-red
XE014,3,tile_RA45.732_DECp78.536,45.732000,78.536000,60,dss1-red
XE014,4,tile_RA45.732_DECp79.536,45.732000,79.536000,60,dss1-red
XE014,5,tile_RA45.732_DECp80.536,45.732000,80.536000,60,dss1-red
XE014,6,tile_RA50.763_DECp76.536,50.763000,76.536000,60,dss1-red
XE014,7,tile_RA50.763_DECp77.536,50.763000,77.536000,60,dss1-red
XE014,8,tile_RA50.763_DECp78.536,50.763000,78.536000,60,dss1-red
XE014,9,tile_RA50.763_DECp79.536,50.763000,79.536000,60,dss1-red
XE014,10,tile_RA50.763_DECp80.536,50.763000,80.536000,60,dss1-red
XE014,11,tile_RA55.795_DECp77.536,55.795000,77.536000,60,dss1-red
XE014,12,tile_RA55.795_DECp78.536,55.795000,78.536000,60,dss1-red
XE014,13,tile_RA55.795_DECp79.536,55.795000,79.536000,60,dss1-red
XE014,14,tile_RA55.795_DECp80.536,55.795000,80.536000,60,dss1-red
XE014,15,tile_RA60.826_DECp78.536,60.826000,78.536000,60,dss1-red
XE014,16,tile_RA60.826_DECp79.536,60.826000,79.536000,60,dss1-red
XE015,0,tile_RA64.680_DECp78.253,64.680000,78.253000,60,dss1-red
XE015,1,tile_RA64.680_DECp79.253,64.680000,79.253000,60,dss1-red
XE015,2,tile_RA69.592_DECp77.253,69.592000,77.253000,60,dss1-red
XE015,3,tile_RA69.592_DECp78.253,69.592000,78.253000,60,dss1-red
XE015,4,tile_RA69.592_DECp79.253,69.592000,79.253000,60,dss1-red
XE015,5,tile_RA69.592_DECp80.253,69.592000,80.253000,60,dss1-red
XE015,6,tile_RA74.504_DECp76.253,74.504000,76.253000,60,dss1-red
XE015,7,tile_RA74.504_DECp77.253,74.504000,77.253000,60,dss1-red
XE015,8,tile_RA74.504_DECp78.253,74.504000,78.253000,60,dss1-red
XE015,9,tile_RA74.504_DECp79.253,74.504000,79.253000,60,dss1-red
XE015,10,tile_RA74.504_DECp80.253,74.504000,80.253000,60,dss1-red
XE015,11,tile_RA79.416_DECp77.253,79.416000,77.253000,60,dss1-red
XE015,12,tile_RA79.416_DECp78.253,79.416000,78.253000,60,dss1-red
XE015,13,tile_RA79.416_DECp79.253,79.416000,79.253000,60,dss1-red
XE015,14,tile_RA79.416_DECp80.253,79.416000,80.253000,60,dss1-red
XE015,15,tile_RA84.327_DECp78.253,84.327000,78.253000,60,dss1-red
XE015,16,tile_RA84.327_DECp79.253,84.327000,79.253000,60,dss1-red
XE016,0,tile_RA88.065_DECp77.932,88.065000,77.932000,60,dss1-red
XE016,1,tile_RA88.065_DECp78.932,88.065000,78.932000,60,dss1-red
XE016,2,tile_RA92.848_DECp76.932,92.848000,76.932000,60,dss1-red
XE016,3,tile_RA92.848_DECp77.932,92.848000,77.932000,60,dss1-red
XE016,4,tile_RA92.848_DECp78.932,92.848000,78.932000,60,dss1-red
XE016,5,tile_RA92.848_DECp79.932,92.848000,79.932000,60,dss1-red
XE016,6,tile_RA97.631_DECp75.932,97.631000,75.932000,60,dss1-red
XE016,7,tile_RA97.631_DECp76.932,97.631000,76.932000,60,dss1-red
XE016,8,tile_RA97.631_DECp77.932,97.631000,77.932000,60,dss1-red
XE016,9,tile_RA97.631_DECp78.932,97.631000,78.932000,60,dss1-red
XE016,10,tile_RA97.631_DECp79.932,97.631000,79.932000,60,dss1-red
XE016,11,tile_RA102.414_DECp76.932,102.414000,76.932000,60,dss1-red
XE016,12,tile_RA102.414_DECp77.932,102.414000,77.932000,60,dss1-red
XE016,13,tile_RA102.414_DECp78.932,102.414000,78.932000,60,dss1-red
XE016,14,tile_RA102.414_DECp79.932,102.414000,79.932000,60,dss1-red
XE016,15,tile_RA107.197_DECp77.932,107.197000,77.932000,60,dss1-red
XE016,16,tile_RA107.197_DECp78.932,107.197000,78.932000,60,dss1-red
XE017,0,tile_RA110.837_DECp77.626,110.837000,77.626000,60,dss1-red
XE017,1,tile_RA110.837_DECp78.626,110.837000,78.626000,60,dss1-red
XE017,2,tile_RA115.504_DECp76.626,115.504000,76.626000,60,dss1-red
XE017,3,tile_RA115.504_DECp77.626,115.504000,77.626000,60,dss1-red
XE017,4,tile_RA115.504_DECp78.626,115.504000,78.626000,60,dss1-red
XE017,5,tile_RA115.504_DECp79.626,115.504000,79.626000,60,dss1-red
XE017,6,tile_RA120.170_DECp75.626,120.170000,75.626000,60,dss1-red
XE017,7,tile_RA120.170_DECp76.626,120.170000,76.626000,60,dss1-red
XE017,8,tile_RA120.170_DECp77.626,120.170000,77.626000,60,dss1-red
XE017,9,tile_RA120.170_DECp78.626,120.170000,78.626000,60,dss1-red
XE017,10,tile_RA120.170_DECp79.626,120.170000,79.626000,60,dss1-red
XE017,11,tile_RA124.837_DECp76.626,124.837000,76.626000,60,dss1-red
XE017,12,tile_RA124.837_DECp77.626,124.837000,77.626000,60,dss1-red
XE017,13,tile_RA124.837_DECp78.626,124.837000,78.626000,60,dss1-red
XE017,14,tile_RA129.503_DECp77.626,129.503000,77.626000,60,dss1-red
XE017,15,tile_RA129.503_DECp78.626,129.503000,78.626000,60,dss1-red
XE018,0,tile_RA133.075_DECp77.380,133.075000,77.380000,60,dss1-red
XE018,1,tile_RA133.075_DECp78.380,133.075000,78.380000,60,dss1-red
XE018,2,tile_RA137.652_DECp76.380,137.652000,76.380000,60,dss1-red
XE018,3,tile_RA137.652_DECp77.380,137.652000,77.380000,60,dss1-red
XE018,4,tile_RA137.652_DECp78.380,137.652000,78.380000,60,dss1-red
XE018,5,tile_RA142.229_DECp75.380,142.229000,75.380000,60,dss1-red
XE018,6,tile_RA142.229_DECp76.380,142.229000,76.380000,60,dss1-red
XE018,7,tile_RA142.229_DECp77.380,142.229000,77.380000,60,dss1-red
XE018,8,tile_RA142.229_DECp78.380,142.229000,78.380000,60,dss1-red
XE018,9,tile_RA142.229_DECp79.380,142.229000,79.380000,60,dss1-red
XE018,10,tile_RA146.806_DECp76.380,146.806000,76.380000,60,dss1-red
XE018,11,tile_RA146.806_DECp77.380,146.806000,77.380000,60,dss1-red
XE018,12,tile_RA146.806_DECp78.380,146.806000,78.380000,60,dss1-red
XE018,13,tile_RA151.384_DECp77.380,151.384000,77.380000,60,dss1-red
XE018,14,tile_RA151.384_DECp78.380,151.384000,78.380000,60,dss1-red
XE019,0,tile_RA154.915_DECp77.230,154.915000,77.230000,60,dss1-red
XE019,1,tile_RA154.915_DECp78.230,154.915000,78.230000,60,dss1-red
XE019,2,tile_RA159.439_DECp76.230,159.439000,76.230000,60,dss1-red
XE019,3,tile_RA159.439_DECp77.230,159.439000,77.230000,60,dss1-red
XE019,4,tile_RA159.439_DECp78.230,159.439000,78.230000,60,dss1-red
XE019,5,tile_RA163.963_DECp75.230,163.963000,75.230000,60,dss1-red
XE019,6,tile_RA163.963_DECp76.230,163.963000,76.230000,60,dss1-red
XE019,7,tile_RA163.963_DECp77.230,163.963000,77.230000,60,dss1-red
XE019,8,tile_RA163.963_DECp78.230,163.963000,78.230000,60,dss1-red
XE019,9,tile_RA163.963_DECp79.230,163.963000,79.230000,60,dss1-red
XE019,10,tile_RA168.488_DECp76.230,168.488000,76.230000,60,dss1-red
XE019,11,tile_RA168.488_DECp77.230,168.488000,77.230000,60,dss1-red
XE019,12,tile_RA168.488_DECp78.230,168.488000,78.230000,60,dss1-red
XE019,13,tile_RA173.012_DECp77.230,173.012000,77.230000,60,dss1-red
XE019,14,tile_RA173.012_DECp78.230,173.012000,78.230000,60,dss1-red
XE020,0,tile_RA176.527_DECp77.196,176.527000,77.196000,60,dss1-red
XE020,1,tile_RA176.527_DECp78.196,176.527000,78.196000,60,dss1-red
XE020,2,tile_RA181.039_DECp76.196,181.039000,76.196000,60,dss1-red
XE020,3,tile_RA181.039_DECp77.196,181.039000,77.196000,60,dss1-red
XE020,4,tile_RA181.039_DECp78.196,181.039000,78.196000,60,dss1-red
XE020,5,tile_RA185.551_DECp75.196,185.551000,75.196000,60,dss1-red
XE020,6,tile_RA185.551_DECp76.196,185.551000,76.196000,60,dss1-red
XE020,7,tile_RA185.551_DECp77.196,185.551000,77.196000,60,dss1-red
XE020,8,tile_RA185.551_DECp78.196,185.551000,78.196000,60,dss1-red
XE020,9,tile_RA185.551_DECp79.196,185.551000,79.196000,60,dss1-red
XE020,10,tile_RA190.063_DECp76.196,190.063000,76.196000,60,dss1-red
XE020,11,tile_RA190.063_DECp77.196,190.063000,77.196000,60,dss1-red
XE020,12,tile_RA190.063_DECp78.196,190.063000,78.196000,60,dss1-red
XE020,13,tile_RA194.576_DECp77.196,194.576000,77.196000,60,dss1-red
XE020,14,tile_RA194.576_DECp78.196,194.576000,78.196000,60,dss1-red
XE021,0,tile_RA198.095_DECp77.281,198.095000,77.281000,60,dss1-red
XE021,1,tile_RA198.095_DECp78.281,198.095000,78.281000,60,dss1-red
XE021,2,tile_RA202.637_DECp76.281,202.637000,76.281000,60,dss1-red
XE021,3,tile_RA202.637_DECp77.281,202.637000,77.281000,60,dss1-red
XE021,4,tile_RA202.637_DECp78.281,202.637000,78.281000,60,dss1-red
XE021,5,tile_RA207.179_DECp75.281,207.179000,75.281000,60,dss1-red
XE021,6,tile_RA207.179_DECp76.281,207.179000,76.281000,60,dss1-red
XE021,7,tile_RA207.179_DECp77.281,207.179000,77.281000,60,dss1-red
XE021,8,tile_RA207.179_DECp78.281,207.179000,78.281000,60,dss1-red
XE021,9,tile_RA207.179_DECp79.281,207.179000,79.281000,60,dss1-red
XE021,10,tile_RA211.721_DECp76.281,211.721000,76.281000,60,dss1-red
XE021,11,tile_RA211.721_DECp77.281,211.721000,77.281000,60,dss1-red
XE021,12,tile_RA211.721_DECp78.281,211.721000,78.281000,60,dss1-red
XE021,13,tile_RA216.263_DECp77.281,216.263000,77.281000,60,dss1-red
XE021,14,tile_RA216.263_DECp78.281,216.263000,78.281000,60,dss1-red
XE022,0,tile_RA219.809_DECp77.476,219.809000,77.476000,60,dss1-red
XE022,1,tile_RA219.809_DECp78.476,219.809000,78.476000,60,dss1-red
XE022,2,tile_RA224.420_DECp76.476,224.420000,76.476000,60,dss1-red
XE022,3,tile_RA224.420_DECp77.476,224.420000,77.476000,60,dss1-red
XE022,4,tile_RA224.420_DECp78.476,224.420000,78.476000,60,dss1-red
XE022,5,tile_RA229.032_DECp75.476,229.032000,75.476000,60,dss1-red
XE022,6,tile_RA229.032_DECp76.476,229.032000,76.476000,60,dss1-red
XE022,7,tile_RA229.032_DECp77.476,229.032000,77.476000,60,dss1-red
XE022,8,tile_RA229.032_DECp78.476,229.032000,78.476000,60,dss1-red
XE022,9,tile_RA229.032_DECp79.476,229.032000,79.476000,60,dss1-red
XE022,10,tile_RA233.643_DECp76.476,233.643000,76.476000,60,dss1-red
XE022,11,tile_RA233.643_DECp77.476,233.643000,77.476000,60,dss1-red
XE022,12,tile_RA233.643_DECp78.476,233.643000,78.476000,60,dss1-red
XE022,13,tile_RA238.255_DECp77.476,238.255000,77.476000,60,dss1-red
XE022,14,tile_RA238.255_DECp78.476,238.255000,78.476000,60,dss1-red
XE023,0,tile_RA241.852_DECp77.752,241.852000,77.752000,60,dss1-red
XE023,1,tile_RA241.852_DECp78.752,241.852000,78.752000,60,dss1-red
